identifier,sku,category,brand,name,url,price,promo_start,promo_end
705,4712900498066,"Computadores > Portáteis > Ecrã 15.6""",,"Portátil Asus PRO 15.6"" P2530UJ-DM0155R (90NX00S1-M02010)",https://www.pcdiga.com/2/22666/Portatil-Asus-PRO-15-6-P2530UJ-DM0155R-90NX00S1-M02010,839.91,2016-09-20,
4822,718037829685,"Armazenamento > Discos Internos > SATA > 3.5""",,Disco Western Digital Desktop Green 5TB (WDBH2D0050HNC-ERSN),https://www.pcdiga.com/2/22663/Disco-Western-Digital-Desktop-Green-5TB-WDBH2D0050HNC-ERSN,209.9,2016-09-20,
1137,4719512052969,Componentes > Dissipadores,,Cooler CPU Cooler Master Seidon 240V (RL-S24V-24PK-R1),https://www.pcdiga.com/2/22645/Cooler-CPU-Cooler-Master-Seidon-240V-RL-S24V-24PK-R1,74.89,2016-09-20,
631,4712900453331,Computadores > All-in-One,,"PC Asus All-in-one 23.8"" ZenAiO (ZN240ICGK-56D94SB1)",https://www.pcdiga.com/2/22655/PC-Asus-All-in-one-23-8-ZenAiO-ZN240ICGK-56D94SB1,869.91,2016-09-17,
3818,8806088421049,Tablets > Capas / Bolsas,,"Book Cover Samsung Tab A 2016 10.1"" Branca (EF-BT580PWEGWW)",https://www.pcdiga.com/2/22661/Book-Cover-Samsung-Tab-A-2016-10-1-Branca-EF-BT580PWEGWW,29.9,2016-09-17,
3761,8806088480985,Cablagem > Adaptadores,,Adaptador Samsung Micro USB/USB Type-C (EE-GN930BWEGWW),https://www.pcdiga.com/2/22660/Adaptador-Samsung-Micro-USB-USB-Type-C-EE-GN930BWEGWW,9.9,2016-09-17,
4137,,"Armazenamento > Discos Internos > SATA > 2.5""",,"Disco Seagate 2.5"" 1TB SSHD (ST1000LM035)",https://www.pcdiga.com/2/22648/Disco-Seagate-2-5-1TB-SSHD-ST1000LM035,65.9,2016-09-16,
4684,pbe-m2-400,Redes / Comunicação > Access Point,,PowerBeam Ubiquiti M2 (PBE-M2-400),https://www.pcdiga.com/2/22649/PowerBeam-Ubiquiti-M2-PBE-M2-400,84.89,2016-09-16,
1210,4015867197523,Redes / Comunicação > Vigilância,,Câmara Conceptronic Outdoor Wireless (CIPCAM1080OD),https://www.pcdiga.com/2/22638/Camara-Conceptronic-Outdoor-Wireless-CIPCAM1080OD,99.9,2016-09-16,
4816,wd50ezrz-00gz5b1,"Armazenamento > Discos Internos > SATA > 3.5""",,Disco Western Digital Blue 5TB SATA III 64MB (WD50EZRZ),https://www.pcdiga.com/2/21856/Disco-Western-Digital-Blue-5TB-SATA-III-64MB-WD50EZRZ,209.9,2016-09-16,
3440,3520410038082,Periféricos > Drones,,Mini Drone Parrot Mambo (PF727001AA),https://www.pcdiga.com/2/22641/Mini-Drone-Parrot-Mambo-PF727001AA,119,2016-09-16,
372,4712900178098,"Armazenamento > Discos Externos > USB 3.5""",,Disco Externo Asus 1TB WHD-A2 WiFi USB 3.0 (90DW0030-B20000),https://www.pcdiga.com/2/22642/Disco-Externo-Asus-1TB-WHD-A2-WiFi-USB-3-0-90DW0030-B20000,129.4,2016-09-16,
829,4712900170672,SmartPhones > Acessórios,,PowerBank Asus ZenPower Ultra 20100mAh (90AC00M0-BBT019),https://www.pcdiga.com/2/22643/PowerBank-Asus-ZenPower-Ultra-20100mAh-90AC00M0-BBT019,59.9,2016-09-16,
703,4712900483963,"Computadores > Portáteis > Ecrã 14""",,"Portátil Asus PRO 14"" B8430UA-FA0427R (90NX00F1-M05000)",https://www.pcdiga.com/2/22636/Portatil-Asus-PRO-14-B8430UA-FA0427R-90NX00F1-M05000,1124,2016-09-16,
702,4712900465488,"Computadores > Portáteis > Ecrã 15.6""",,"Portátil Asus PRO 15.6"" P2530UA-XO0207R (90NX00R1-M02290)",https://www.pcdiga.com/2/22635/Portatil-Asus-PRO-15-6-P2530UA-XO0207R-90NX00R1-M02290,709.89,2016-09-16,
4425,4051528174595,"Armazenamento > Discos Externos > USB 2.5""",,Toshiba CanvioConnect II 1TB 2.5 USB3.0 Preto (HDTC810EK3AA),https://www.pcdiga.com/2/22644/Toshiba-CanvioConnect-II-1TB-2-5-USB3-0-Preto-HDTC810EK3AA,67.9,2016-09-16,
1866,8716309080385,Cablagem > Rede,,Cabo Rede Gembird Cat.6 FTP 2m Cinza (PP6-LSZH-2M),https://www.pcdiga.com/2/22632/Cabo-Rede-Gembird-Cat-6-FTP-2m-Cinza-PP6-LSZH-2M,2.9,2016-09-16,
905,4718755062711,Periféricos > Ratos/Teclados > Acessórios,,Mouse Bungee BenQ ZOWIE Camade (5J.N0241.061),https://www.pcdiga.com/2/22615/Mouse-Bungee-BenQ-ZOWIE-Camade-5J-N0241-061,24.9,2016-09-16,
943,4718755062636,Periféricos > Ratos/Teclados > Tapetes,,Tapete BenQ ZOWIE G-SR Large (5J.N0241.001),https://www.pcdiga.com/2/22616/Tapete-BenQ-ZOWIE-G-SR-Large-5J-N0241-001,29.9,2016-09-16,
3998,8806088313917,SmartPhones > Android,,Samsung Galaxy J3 (2016) 8GB Duos Dourado (SM-J320F/DS),https://www.pcdiga.com/2/22631/Samsung-Galaxy-J3-2016-8GB-Duos-Dourado-SM-J320F-DS,159,2016-09-16,
4423,842024037361,Armazenamento > Discos Internos > SSD > PCI-e / mSata,,SSD Toshiba OCZ RD400 512GB M.2 NVMe (RVD400-M22280-512G),https://www.pcdiga.com/2/22628/SSD-Toshiba-OCZ-RD400-512GB-M-2-NVMe-RVD400-M22280-512G,299.9,2016-09-16,
2927,889842090499,Software > Office,,Microsoft Office Casa e Estudantes 2016 PT (79G-04662),https://www.pcdiga.com/2/22634/Microsoft-Office-Casa-e-Estudantes-2016-PT-79G-04662,139.9,2016-09-16,
2107,6901443123315,SmartPhones > Capas / Bolsas,,Capa Honor 8 TPU Transparente,https://www.pcdiga.com/2/22623/Capa-Honor-8-TPU-Transparente,9.9,2016-09-16,
945,4718755062650,Periféricos > Ratos/Teclados > Tapetes,,Tapete BenQ ZOWIE GTF-X Large (5J.N0241.021),https://www.pcdiga.com/2/22618/Tapete-BenQ-ZOWIE-GTF-X-Large-5J-N0241-021,34.9,2016-09-16,
946,4718755062667,Periféricos > Ratos/Teclados > Tapetes,,Tapete BenQ ZOWIE PTF-X Medium (5J.N0241.031),https://www.pcdiga.com/2/22619/Tapete-BenQ-ZOWIE-PTF-X-Medium-5J-N0241-031,24.9,2016-09-16,
2108,6901443123322,SmartPhones > Capas / Bolsas,,Capa Honor 8 PC Case Prateada,https://www.pcdiga.com/2/22624/Capa-Honor-8-PC-Case-Prateada,9.9,2016-09-16,
936,4718755063237,"Periféricos > Monitores > Ecrã mais 25""",,"Monitor BenQ 28"" LED GC2870H (9H.LEKLA.TBE)",https://www.pcdiga.com/2/22621/Monitor-BenQ-28-LED-GC2870H-9H-LEKLA-TBE,199.9,2016-09-16,
944,4718755062643,Periféricos > Ratos/Teclados > Tapetes,,Tapete BenQ ZOWIE P-SR Medium (5J.N0241.011),https://www.pcdiga.com/2/22617/Tapete-BenQ-ZOWIE-P-SR-Medium-5J-N0241-011,19.9,2016-09-16,
4421,842024037569,Armazenamento > Discos Internos > SSD > PCI-e / mSata,,SSD Toshiba OCZ RD400 512GB M.2 NVMe (RVD400-M22280-512G-A),https://www.pcdiga.com/2/22626/SSD-Toshiba-OCZ-RD400-512GB-M-2-NVMe-RVD400-M22280-512G-A,319.9,2016-09-16,
4422,842024037545,Armazenamento > Discos Internos > SSD > PCI-e / mSata,,SSD Toshiba OCZ RD400 1TB M.2 NVMe (RVD400-M22280-1T-A),https://www.pcdiga.com/2/22627/SSD-Toshiba-OCZ-RD400-1TB-M-2-NVMe-RVD400-M22280-1T-A,660.9,2016-09-16,
2212,6901443122837,SmartPhones > Android,,Huawei P9 3GB/32GB Dual SIM Prestige Gold (EVA-L19),https://www.pcdiga.com/2/22630/Huawei-P9-3GB-32GB-Dual-SIM-Prestige-Gold-EVA-L19,549.9,2016-09-16,
4424,842024037378,Armazenamento > Discos Internos > SSD > PCI-e / mSata,,SSD Toshiba OCZ RD400 1TB M.2 NVMe (RVD400-M22280-1T),https://www.pcdiga.com/2/22629/SSD-Toshiba-OCZ-RD400-1TB-M-2-NVMe-RVD400-M22280-1T,659.9,2016-09-16,
495,4716659919551,"Periféricos > Monitores > Ecrã mais 25""",,"Monitor Asus 32"" IPS 4K UHD PA328Q (90LM00X0-B01370)",https://www.pcdiga.com/2/22625/Monitor-Asus-32-IPS-4K-UHD-PA328Q-90LM00X0-B01370,1199.9,2016-09-16,
2746,5099206041882,Periféricos > GamePads,,Gameboard Logitech G13 (920-005039),https://www.pcdiga.com/2/14305/Gameboard-Logitech-G13-920-005039,79.9,2016-09-16,
939,4718755065095,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato BenQ ZOWIE FK1+ (9H.N0CBB.A2E),https://www.pcdiga.com/2/22611/Rato-BenQ-ZOWIE-FK1-9H-N0CBB-A2E,59.9,2016-09-16,
934,4718755045134,"Periféricos > Monitores > Ecrã 23"" a 24""",,"Monitor BenQ LED 24"" GL2450HE (9H.L7CLA.3BE)",https://www.pcdiga.com/2/22603/Monitor-BenQ-LED-24-GL2450HE-9H-L7CLA-3BE,129.9,2016-09-16,
938,4718755062568,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato BenQ ZOWIE EC2-A (9H.N03BB.A2E),https://www.pcdiga.com/2/22610/Rato-BenQ-ZOWIE-EC2-A-9H-N03BB-A2E,59.9,2016-09-16,
935,4718755060809,"Periféricos > Monitores > Ecrã 20"" a 22""",,"Monitor BenQ 21.5"" LED GW2270 (9H.LE5LA.TPE)",https://www.pcdiga.com/2/22604/Monitor-BenQ-21-5-LED-GW2270-9H-LE5LA-TPE,99.9,2016-09-16,
2743,5099206041912,Periféricos > GamePads,,Joystick Logitech Extreme 3D Pro (942-000031),https://www.pcdiga.com/2/11098/Joystick-Logitech-Extreme-3D-Pro-942-000031,49.9,2016-09-16,
2676,8806087013894,SmartPhones > Android,,"LG K8 5"" 8GB 4G Dual SIM Preto/Azul (LG-K350nds)",https://www.pcdiga.com/2/22607/LG-K8-5-8GB-4G-Dual-SIM-Preto-Azul-LG-K350nds,132.9,2016-09-16,
942,4718755062612,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato BenQ ZOWIE ZA13 (9H.N08BB.A2E),https://www.pcdiga.com/2/22614/Rato-BenQ-ZOWIE-ZA13-9H-N08BB-A2E,59.9,2016-09-16,
940,4718755062599,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato BenQ ZOWIE ZA11 (9H.N06BB.A2E),https://www.pcdiga.com/2/22612/Rato-BenQ-ZOWIE-ZA11-9H-N06BB-A2E,59.9,2016-09-16,
941,4718755062605,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato BenQ ZOWIE ZA12 (9H.N07BB.A2E),https://www.pcdiga.com/2/22613/Rato-BenQ-ZOWIE-ZA12-9H-N07BB-A2E,59.9,2016-09-16,
2722,5099206059177,Periféricos > Audio > Auscultadores > Sem Fio,,Auscultadores Logitech G933 Artemis Wireless (981-000599),https://www.pcdiga.com/2/22605/Auscultadores-Logitech-G933-Artemis-Wireless-981-000599,189.9,2016-09-16,
4693,810354023149,Redes / Comunicação > Switch > Rede,,Switch Ubiquiti Switch PoE 24-P 250W (US-24-250W),https://www.pcdiga.com/2/20949/Switch-Ubiquiti-Switch-PoE-24-P-250W-US-24-250W,469.9,2016-09-16,
4537,6935364093839,Redes / Comunicação > Access Point,,Range Extender TP-Link WiFi 300Mbps (TL-WA855RE),https://www.pcdiga.com/2/22598/Range-Extender-TP-Link-WiFi-300Mbps-TL-WA855RE,27.9,2016-09-16,
2546,889561149430,Computadores > Desktops > Workstation,,PC Desktop Lenovo ThinkCentre E73 (10DS000KPG),https://www.pcdiga.com/2/22599/PC-Desktop-Lenovo-ThinkCentre-E73-10DS000KPG,419.9,2016-09-16,
4674,810354024085,Redes / Comunicação > Access Point,,Access Point Ubiquiti Unifi AC Pro Pack-5 (UAP-AC-Pro-5),https://www.pcdiga.com/2/22591/Access-Point-Ubiquiti-Unifi-AC-Pro-Pack-5-UAP-AC-Pro-5,699.89,2016-09-16,
4984,889842019650,Computadores > Portáteis > Surface,,Microsoft Surface Pro 4 i7/16GB/256GB (TH5-00004) + Oferta,https://www.pcdiga.com/2/22589/Microsoft-Surface-Pro-4-i7-16GB-256GB-TH5-00004-Oferta,2049,2016-09-16,
2577,889233540503,"Computadores > Portáteis > Ecrã 15.6""",,"Portátil Lenovo B50-80 15.6"" (80EW00HPPG)",https://www.pcdiga.com/2/22601/Portatil-Lenovo-B50-80-15-6-80EW00HPPG,449.9,2016-09-16,
629,4712900352658,Computadores > Desktops > Gama Asus,,PC Desktop Asus K31CD-36D71PB1 (90PD01R1-M01410),https://www.pcdiga.com/2/22592/PC-Desktop-Asus-K31CD-36D71PB1-90PD01R1-M01410,499,2016-09-16,
701,4712900487527,"Computadores > Portáteis > Ecrã 14""",,"Portátil Asus PRO 14"" P2430UJ-WO0096R (90NX00U1-M01360)",https://www.pcdiga.com/2/22578/Portatil-Asus-PRO-14-P2430UJ-WO0096R-90NX00U1-M01360,669.89,2016-09-16,
2576,190151479425,"Computadores > Portáteis > Ecrã Menos 13""",,"Híbrido Lenovo Miix 700-12ISK 12.0"" (80QL00B4PG)",https://www.pcdiga.com/2/22577/Hibrido-Lenovo-Miix-700-12ISK-12-0-80QL00B4PG,1499.99,2016-09-16,
1903,4719331330255,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,Gigabyte Radeon RX 470 G1 Gaming 4G (GV-RX470G1 GAMING-4GD),https://www.pcdiga.com/2/22574/Gigabyte-Radeon-RX-470-G1-Gaming-4G-GV-RX470G1-GAMING-4GD,249.9,2016-09-16,
3614,8886419377627,Periféricos > Placas Captura,,Placa de Captura Gaming Razer Ripsaw (RZ20-01780100-R3G1),https://www.pcdiga.com/2/22586/Placa-de-Captura-Gaming-Razer-Ripsaw-RZ20-01780100-R3G1,169.9,2016-09-16,
1902,4719331330262,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,Gigabyte Radeon RX 480 G1 Gaming 4G (GV-RX480G1 GAMING-4GD),https://www.pcdiga.com/2/22573/Gigabyte-Radeon-RX-480-G1-Gaming-4G-GV-RX480G1-GAMING-4GD,269.9,2016-09-16,
1901,4719331331306,Componentes > Placas Gráficas > PCI-E > NVidia,,Gigabyte GeForce GTX 1060 Mini ITX OC 3GB (GV-N1060IXOC-3GD),https://www.pcdiga.com/2/22572/Gigabyte-GeForce-GTX-1060-Mini-ITX-OC-3GB-GV-N1060IXOC-3GD,259.9,2016-09-16,
Conceptronic PCI-E Card 4-Port USB 3.0 (C4USB3EXI),8714909023917,Cablagem > Controladores,,Conceptronic PCI-E Card 4-Port USB 3.0 (C4USB3EXI),https://www.pcdiga.com/2/16757/Conceptronic-PCI-E-Card-4-Port-USB-3-0-C4USB3EXI,22.9,2016-09-16,
3491,8710895922302,Consumíveis > DVDs,,DVD+R Philips 4.7GB 16x (Pack 10),https://www.pcdiga.com/2/22583/DVDR-Philips-4-7GB-16x-Pack-10,4.9,2016-09-16,
4831,730143307659,Componentes > Processadores > AMD > Socket AM3+,,AMD FX 8350 4.2Ghz BE SkAM3+ WraithCooler (FD8350FRHKHBX),https://www.pcdiga.com/2/22575/AMD-FX-8350-4-2Ghz-BE-SkAM3-WraithCooler-FD8350FRHKHBX,172.9,2016-09-16,
Monitor Asus 15.6 Wide USB3.0 MB169B+ (90LM0183-B01170),,"Periféricos > Monitores > Ecrã menos 19""",,Monitor Asus 15.6 Wide USB3.0 MB169B+ (90LM0183-B01170),https://www.pcdiga.com/2/22570/Monitor-Asus-15-6-Wide-USB3-0-MB169B-90LM0183-B01170,219,2016-09-16,
1900,4719331331290,Componentes > Placas Gráficas > PCI-E > NVidia,,Gigabyte GeForce GTX 1060 Windforce 3GB (GV-N1060WF2OC-3GD),https://www.pcdiga.com/2/22571/Gigabyte-GeForce-GTX-1060-Windforce-3GB-GV-N1060WF2OC-3GD,269.9,2016-09-16,
4656,8713439206241,Periféricos > Ratos/Teclados > Teclados > Com Fio,,Teclado Trust ClassicLine USB PT (20624),https://www.pcdiga.com/2/22585/Teclado-Trust-ClassicLine-USB-PT-20624,12.9,2016-09-16,
1508,6933412725817,Componentes > Dissipadores,,Cooler CPU DeepCool Captain 120EX (DP-GS-H12L-CT120EX),https://www.pcdiga.com/2/22569/Cooler-CPU-DeepCool-Captain-120EX-DP-GS-H12L-CT120EX,89.9,2016-09-16,
4647,8713439207217,Periféricos > Ratos/Teclados > Ratos > Sem Fio,,Rato Trust WMS-113 Wireless Vermelho (20721),https://www.pcdiga.com/2/22584/Rato-Trust-WMS-113-Wireless-Vermelho-20721,11.89,2016-09-16,
2533,190151639188,Computadores > All-in-One,,PC Lenovo All-in-One ThinkCentre X1 10JX (10JX000HPG),https://www.pcdiga.com/2/22576/PC-Lenovo-All-in-One-ThinkCentre-X1-10JX-10JX000HPG,1509.9,2016-09-16,
3490,8710895911795,Consumíveis > DVDs,,DVD+R Philips 4.7GB 16x (Pack 25),https://www.pcdiga.com/2/22582/DVDR-Philips-4-7GB-16x-Pack-25,7.9,2016-09-16,
4646,8713439207187,Periféricos > Ratos/Teclados > Ratos > Sem Fio,,Rato Trust WMS-101 Wireless Preto (20718),https://www.pcdiga.com/2/22581/Rato-Trust-WMS-101-Wireless-Preto-20718,15.9,2016-09-16,
1135,4719512051658,Computadores > Portáteis > Acessórios > Bases/Docks,,Base Cooler Master MasterNotepal PRO (MNY-SMTS-20FY-R1),https://www.pcdiga.com/2/22566/Base-Cooler-Master-MasterNotepal-PRO-MNY-SMTS-20FY-R1,59.9,2016-09-16,
1420,649528778284,"Armazenamento > Discos Internos > SSD > 2.5""",,SSD Crucial MX300 2050GB (CT2050MX300SSD1),https://www.pcdiga.com/2/22560/SSD-Crucial-MX300-2050GB-CT2050MX300SSD1,619.9,2016-09-16,
1159,4719512052464,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores CM MasterPulse Over-Ear (SGH-4700-KKTA1),https://www.pcdiga.com/2/22568/Auscultadores-CM-MasterPulse-Over-Ear-SGH-4700-KKTA1,79.9,2016-09-16,
1136,4719512051641,Computadores > Portáteis > Acessórios > Bases/Docks,,Base Cooler Master MasterNotepal Maker (MNZ-SMTE-20FY-R1),https://www.pcdiga.com/2/22567/Base-Cooler-Master-MasterNotepal-Maker-MNZ-SMTE-20FY-R1,69.9,2016-09-16,
1134,4719512051634,Computadores > Portáteis > Acessórios > Bases/Docks,,Base Cooler Master MasterNotepal (MNX-SMTS-20FN-R1),https://www.pcdiga.com/2/22565/Base-Cooler-Master-MasterNotepal-MNX-SMTS-20FN-R1,44.9,2016-09-16,
1290,843591037426,Componentes > Dissipadores,,WC Corsair Hydro Series H90 (CW-9060013-WW),https://www.pcdiga.com/2/9894/WC-Corsair-Hydro-Series-H90-CW-9060013-WW,104.89,2016-09-16,
257,730143307925,Componentes > Processadores > AMD > Socket FM2+,,AMD APU A10-7890K 4.3Ghz SkFM2+ (AD789KXDJCHBX),https://www.pcdiga.com/2/22531/AMD-APU-A10-7890K-4-3Ghz-SkFM2-AD789KXDJCHBX,158.9,2016-09-16,
2571,190151979734,"Computadores > Portáteis > Ecrã 14""",,"Ultrabook Lenovo ThinkPad T460s 14"" (20F90043PG)",https://www.pcdiga.com/2/22521/Ultrabook-Lenovo-ThinkPad-T460s-14-20F90043PG,1499,2016-09-16,
3000,4719072479794,Componentes > Placas Gráficas > PCI-E > NVidia,,MSI GeForce GTX 1060 Armor 6G OCV1 (912-V328-028),https://www.pcdiga.com/2/22559/MSI-GeForce-GTX-1060-Armor-6G-OCV1-912-V328-028,304.9,2016-09-16,
259,,Componentes > Processadores > AMD > Socket AM3+,,AMD FX 4300 3.8Ghz BE SkAM3+ Bulk (FD4300WMW4MHK),https://www.pcdiga.com/2/22533/AMD-FX-4300-3-8Ghz-BE-SkAM3-Bulk-FD4300WMW4MHK,58.9,2016-09-16,
260,,Componentes > Processadores > AMD > Socket AM3+,,AMD FX 6300 3.5Ghz BE SkAM3+ Bulk (FD6300WMW6KHK),https://www.pcdiga.com/2/22534/AMD-FX-6300-3-5Ghz-BE-SkAM3-Bulk-FD6300WMW6KHK,95.9,2016-09-16,
2068,848354016830,Componentes > Memórias > DDR4 > 2400Mhz,,Gskill NT DDR4-2400MHz 2x8GB (F4-2400C15D-16GNT),https://www.pcdiga.com/2/22542/Gskill-NT-DDR4-2400MHz-2x8GB-F4-2400C15D-16GNT,74.89,2016-09-16,
254,730143307765,Componentes > Processadores > AMD > Socket FM2+,,AMD Athlon X4 880K 4.2Ghz BE + Silent Cooler(AD880KXBJCSBX),https://www.pcdiga.com/2/22528/AMD-Athlon-X4-880K-4-2Ghz-BE-Silent-CoolerAD880KXBJCSBX-,94.89,2016-09-16,
3438,3520410039362,Periféricos > Drones,,Comando Parrot FlyPad (PF725005AA),https://www.pcdiga.com/2/22527/Comando-Parrot-FlyPad-PF725005AA,49.9,2016-09-16,
2069,848354009535,Componentes > Memórias > DDR3 > 1600Mhz,,Gskill NT DDR3-1600MHz 4GB (F3-1600C11S-4GNT),https://www.pcdiga.com/2/22543/Gskill-NT-DDR3-1600MHz-4GB-F3-1600C11S-4GNT,20.9,2016-09-16,
2575,889955972811,"Computadores > Portáteis > Ecrã 15.6""",,"Portátil Lenovo ThinkPad P50 15.6"" (20EN0005PG)",https://www.pcdiga.com/2/22525/Portatil-Lenovo-ThinkPad-P50-15-6-20EN0005PG,1779,2016-09-16,
2574,889955557544,"Computadores > Portáteis > Ecrã 17.3""",,"Portátil Lenovo ThinkPad P70 17.3"" (20ER000BPG)",https://www.pcdiga.com/2/22524/Portatil-Lenovo-ThinkPad-P70-17-3-20ER000BPG,1999,2016-09-16,
2572,190151593787,"Computadores > Portáteis > Ecrã 15.6""",,"Portátil ThinkPad T560 15.6"" (20FH001BPG)",https://www.pcdiga.com/2/22522/Portatil-ThinkPad-T560-15-6-20FH001BPG,1199,2016-09-16,
2070,848354010319,Componentes > Memórias > DDR3 > 1333Mhz,,Gskill Aegis DDR3-1333MHz 8GB (F3-1333C9S-8GIS),https://www.pcdiga.com/2/22545/Gskill-Aegis-DDR3-1333MHz-8GB-F3-1333C9S-8GIS,36.9,2016-09-16,
2265,5060437606461,Software > Segurança,,Kaspersky Anti-Virus 2017 1U/1A (KL1171SBAFS),https://www.pcdiga.com/2/22547/Kaspersky-Anti-Virus-2017-1U-1A-KL1171SBAFS,19.9,2016-09-16,
2071,848354020981,Componentes > Memórias > DDR4 > 2133Mhz,,Gskill NS DDR4-2133MHz 2x8GB (F4-2133C15D-16GNS),https://www.pcdiga.com/2/22546/Gskill-NS-DDR4-2133MHz-2x8GB-F4-2133C15D-16GNS,73.9,2016-09-16,
2570,190151809710,"Computadores > Portáteis > Ecrã 14""",,"Ultrabook Lenovo ThinkPad T460 14"" (20FN003LPG)",https://www.pcdiga.com/2/22520/Ultrabook-Lenovo-ThinkPad-T460-14-20FN003LPG,1099.01,2016-09-16,
Kingston DDR3-1333Mhz 2GB (KVR13N9S6/2),740617228250,Componentes > Memórias > DDR3 > 1333Mhz,,Kingston DDR3-1333Mhz 2GB (KVR13N9S6/2),https://www.pcdiga.com/2/13455/Kingston-DDR3-1333Mhz-2GB-KVR13N9S6-2,12.3,2016-09-16,
4211,4044951017607,Periféricos > Outros,,Hub Sharkoon 4-port USB 3.0 Slim Aluminium Prateado,https://www.pcdiga.com/2/22535/Hub-Sharkoon-4-port-USB-3-0-Slim-Aluminium-Prateado,32.9,2016-09-16,
2076,848354010296,Componentes > Memórias > DDR3 > 1333Mhz,,Gskill Aegis DDR3-1333MHz 4GB (F3-1333C9S-4GIS),https://www.pcdiga.com/2/22558/Gskill-Aegis-DDR3-1333MHz-4GB-F3-1333C9S-4GIS,19.9,2016-09-16,
2075,848354011880,Componentes > Memórias > DDR4 > 2133Mhz,,Gskill NT DDR4-2133MHz 8GB (F4-2133C15S-8GNT),https://www.pcdiga.com/2/22556/Gskill-NT-DDR4-2133MHz-8GB-F4-2133C15S-8GNT,36.9,2016-09-16,
2074,848354016854,Componentes > Memórias > DDR4 > 2133Mhz,,Gskill NT DDR4-2133MHz 2x4GB (F4-2133C15D-8GNT),https://www.pcdiga.com/2/22555/Gskill-NT-DDR4-2133MHz-2x4GB-F4-2133C15D-8GNT,41.91,2016-09-16,
2270,5060437606539,Software > Segurança,,Kaspersky Internet Sec. 2017 3U/1A MD (KL1941SBCFS-7POR),https://www.pcdiga.com/2/22554/Kaspersky-Internet-Sec-2017-3U-1A-MD-KL1941SBCFS-7POR,39.9,2016-09-16,
2269,5060437606522,Software > Segurança,,Kaspersky Internet Sec. 2017 3U/1A MD RW (KL1941SBCFR-7POR),https://www.pcdiga.com/2/22553/Kaspersky-Internet-Sec-2017-3U-1A-MD-RW-KL1941SBCFR-7POR,29.9,2016-09-16,
1954,848354009559,Componentes > Memórias > DDR3 > 1600Mhz,,Gskill NT DDR3-1600MHz 8GB (F3-1600C11S-8GNT),https://www.pcdiga.com/2/11594/Gskill-NT-DDR3-1600MHz-8GB-F3-1600C11S-8GNT,36.9,2016-09-16,
2268,5060437606508,Software > Segurança,,Kaspersky Internet Sec. 2017 1U/1A MD (KL1941SBAFS-7POR),https://www.pcdiga.com/2/22552/Kaspersky-Internet-Sec-2017-1U-1A-MD-KL1941SBAFS-7POR,23.9,2016-09-16,
2073,848354008149,Componentes > Memórias > DDR3 > Mais de 1600Mhz,,Gskill Ripjaws X DDR3-1866MHz 2x8GB (F3-14900CL10D-16GBXL),https://www.pcdiga.com/2/22551/Gskill-Ripjaws-X-DDR3-1866MHz-2x8GB-F3-14900CL10D-16GBXL,78.9,2016-09-16,
2072,848354010302,Componentes > Memórias > DDR3 > 1333Mhz,,Gskill Aegis DDR3-1333MHz 2x4GB (F3-1333C9D-8GIS),https://www.pcdiga.com/2/22550/Gskill-Aegis-DDR3-1333MHz-2x4GB-F3-1333C9D-8GIS,39.9,2016-09-16,
2267,5060437606478,Software > Segurança,,Kaspersky Anti-Virus 2017 3U/1A RW (KL1171SBCFR),https://www.pcdiga.com/2/22549/Kaspersky-Anti-Virus-2017-3U-1A-RW-KL1171SBCFR,19.9,2016-09-16,
4212,4044951017614,Periféricos > Outros,,Hub Sharkoon 4-port USB 3.0 Slim Aluminium Preto,https://www.pcdiga.com/2/22536/Hub-Sharkoon-4-port-USB-3-0-Slim-Aluminium-Preto,32.9,2016-09-16,
2568,889955442307,"Computadores > Portáteis > Ecrã 15.6""",,"Portátil Lenovo ThinkPad E560 15.6"" (20EV0011PG)",https://www.pcdiga.com/2/22518/Portatil-Lenovo-ThinkPad-E560-15-6-20EV0011PG,840,2016-09-16,
4213,4044951017683,Periféricos > Outros,,Hub Sharkoon 7-port USB 3.0 Slim Aluminium Preto,https://www.pcdiga.com/2/22538/Hub-Sharkoon-7-port-USB-3-0-Slim-Aluminium-Preto,43.9,2016-09-16,
2066,848354016496,Componentes > Memórias > DDR4 > 2400Mhz,,Gskill NT DDR4-2400MHz 8GB (F4-2400C15S-8GNT),https://www.pcdiga.com/2/22540/Gskill-NT-DDR4-2400MHz-8GB-F4-2400C15S-8GNT,37.9,2016-09-16,
4216,4044951010967,Periféricos > Outros,,Stand Sharkoon X-REST Acrilico p/ Auscultadores,https://www.pcdiga.com/2/22539/Stand-Sharkoon-X-REST-Acrilico-p-Auscultadores-,19.9,2016-09-16,
