ProductID,WebTitle,ModelNo
29877,Milwaukee M12BX 12v Battery 3.0ah Li-ion,M12BX
24585,Bosch GSC282 240v Professional Shear 500w,GSC282
50087,Bosch GDS18E 1/2in Impact 250Nm Wrench 110v,GDS18E
42065,FingerTip Design FTD345BCP Ftd Aztec Ringed Knob 30Mm,FTD345BCP
28671,Bosch GSR 6-60 TE2 240v Screwdriver with Depth Stop,GSR 6-60 TE2
101571,Bosch Green ART 26-18 LI 18v Grass Trimmer 1 x 1.5ah Li-ion,ART 26-18 LI
57782,FEIN 63502161030 Long-life E-Cut Saw Blade 65mm x 10,63502161030
88302,Bosch GOF1250CE 110v Professional Router in L-Boxx,GOF1250CE
22060,Hitachi HITEB1820 EB1820 NiCd Battery 18v 2.0 Ah,HITEB1820
90075,Metabo GA18LTX 18v High Speed Cordless Straight Grinder 2 x 5.2ah Batteries,GA18LTX
113890,Snickers 80141600004 A.I.S. Fleece Vest Chilli Red Small,80141600004
17241,DeWalt DT4535QZ Brad Point Drillbits - Set 5pc,DT4535QZ
63105,FEIN 63903081013 Pack of 2 Supercut Z bend Toothed Blades,63903081013
55237,Forgefix LB1075B Masonry Anchor Bolt Loose Zinc Yellow M10 x 75 4pk,LB1075B
48252,Bosch GBH224D2 3 Mode SDS Plus Hammer Drill 240v,GBH224D2
91755,Abus Security TVVR30414 CCTV Camera Set Digital Recorder 4 x Dome Cameras,TVVR30414
52123,Festool RAP 80.02 E 240v Rotary Polisher,RAP 80.02 E
57076,Hitachi 40014401 20mm Galvanised Concrete Nails 100pk0 + 1 Gas,40014401
60446,Black + Decker EPC18CAK 18v Cordless Drill Driver,EPC18CAK
81221,Dremel 3000 4/45 Multi Tool Project Kit - 45 Accessories and 4 Attachments,3000 4/45
57207,Dremel DSM20 Saw-Max 710w + 4 Cutting Wheels,DSM20
92552,DeWalt DWE314KT 240v Multi Functional Tool With Accessories,DWE314KT
69243,"Irwin Jack JAKEVOUNISHORT 18"" Jack Evolution universal saw",JAKEVOUNISHORT
87877,FEIN 72363663240 FSC2.0Q SuperCut Renovation Edition Set 230v in Systainer,72363663240
87621,Axus Decor AXU/BBA1 Blue Pro Precision Angled Cutter Paint Brush 1in,AXU/BBA1
24593,EVOLUTION EVOBORA3PC Bora 3 Piece 25mm Cutter Kit,EVOBORA3PC
25786,Quik Drive DWC3550PE Pack of 2000 51mm Coarse Drywall Screws,DWC3550PE
12545,Einhell EINRTAG115 RT-AG115 115mm Mini Grinder,EINRTAG115
47930,Bosch 2608602563 Expert Concrete Diamond blade 450mm x 25mm bore,2608602563
58652,Quik Drive SSDHSD50ER1000 A2 Stainless Hardwood Decking Screw 50mm x 1000,SSDHSD50ER1000
2260,DeWalt DWF-60011-104 Apprentice Brown Nubuck Boots Size 7 - 41,DWF-60011-104
70991,Bosch 2608605026 150mm 120G ROS Sanding Sheets 5,2608605026
88192,Hitachi CR18DSL/JJ 18v Reciprocating Sabre Saw 2 x 5.0Ah Li-Ion,CR18DSL/JJ
102315,Sealey SMTA6 Multi Tool 75mm Triangle Sanding Pad,SMTA6
92852,Draper 865/81 81 Piece Soft Grip Screwdriver Set,865/81
92767,Bosch 0603672003 Digital Laser Measurer and 3.6v Cordless Screwdriver Kit,0603672003
99610,Hitachi KC10DFL2 10.8v Impact Driver and Drill Twin Kit,KC10DFL2
57528,Coast HP14 Spot to Flood Finger Tip Focus Aluminium LED Torch In Gift Box,HP14
406,Faithfull FAISNOW Plastic Snow Shovel Head Only - Black,FAISNOW
9540,Stanley STA611700 FatMax Utility Blade x 10,STA611700
78515,SKIL F0159781MC 1600 Watt 230mm Grinder 110v,F0159781MC
91862,Metabo WE 22-180 240v 2200w 180mm Diameter Large Angle Grinder,WE 22-180
58707,SPIT 922945 Ramset R3 SDS-Plus 10mm x 260mm Hammer Drill Bit,922945
56802,Sealey RE9720 Hydraulic Body Repair Kit 20 Tonne Snap Type,RE9720
17493,Faithfull FAISDSSET4 4 Piece SDS Drill Set,FAISDSSET4
42232,FingerTip Design FTD200ACP Ftd Curved Handle 96Mm,FTD200ACP
63740,DeWalt DT4373-QZ 250mm x 30mm x 80T Extreme Mitre Saw Blade,DT4373-QZ
23186,Everbuild WIPE80 Wonder Wipes Trade Tub x 100,WIPE80
76760,Metabo 0909031249 Circle Cutting Attachment,0909031249
34677,Sealey VS8200 Borescope Pro - Diesel Engine Kit - 4.5mm Probe,VS8200
41345,EuroSpec HIN1433/13PVD 102mm X 76mm X 3mm Ball Bearing Hinge - Grade 13,HIN1433/13PVD
91806,Makita DCF300Z 14.4-18v Cordless Portable Fan Bare Unit,DCF300Z
24542,Bosch GSB192RE1 Impact Drill 2 Gear 110v 850w,GSB192RE1
101900,Milwaukee 48225411 10m Magnetic Tip Tape Measure,48225411
26704,Bosch 2607336333 10.8v 1.3ah Li-Ion Battery,2607336333
69648,Makita BVF104Z 18v Garden Sprayer Bare Unit,BVF104Z
58915,Sealey PWH600 Welding Helmet Auto Darkening Shade 9-13,PWH600
85514,Scheppach HRS250 Electric Hoist,HRS250
87326,Beta 355/50F Ratchet Combination Spud Wrench,355/50F
57413,Irwin IRW10503843 Speedhammer Power Drill Bit 5 Piece Set,IRW10503843
56600,Roughneck 66-840 Bow Saw Blade - Raker Teeth 300mm / 12in,66-840
27404,Irwin IRW10501827 Masonry Drill Bit for Cordless Drills 6.5mm x 160mm,IRW10501827
26219,Makita TD090DWE 10.8v 1/4in Hex LXT Impact Driver 2 x 1.3ah Li-ion,TD090DWE
89943,Metabo 626702000 56 Piece Screwdriver Bit Set,626702000
47971,Bosch 2608602574 Expert Universal Turbo Diamond blade 115mm x 22mm bore,2608602574
26456,Makita JN1601/2 240v 1.6mm Nibbler,JN1601/2
108294,Draper CPS2 Carpenters Pencil Sharpener,CPS2
59388,Ultra 8018-CV Jigsaw Blades Card of 5 Laminate Down Cutting T101BR,8018-CV
30980,Bosch AVZ78RT HM RIFF Sanding Plate 78mm,AVZ78RT
4222,Faithfull FAIDSCT129 Dust Sheet Cotton Twill 12ft X 9ft,FAIDSCT129
70746,Bosch 2608603184 230mm x 6.0mm x 22.23mm A 24 T BF Grinding Disc,2608603184
24535,Bosch GBM6RE2 240v Single Speed Rotary Drill 350w,GBM6RE2
94639,Flex ALC 2/1-Basic 20m Self-Levelling Crossline Laser in a Carrying Bag,ALC 2/1-Basic
94243,Hitachi BCL-10UA 10.8V Cordless USB Charging Battery Adapter,BCL-10UA
19212,Stanley STA0TRA204T Light-Duty Staple 6mm 100pk0,STA0TRA204T
63415,Alfra 80036 240 14in Super Dry Cut Saw 240V,80036 240
8283,Faithfull FAIHE12 Hickory Engineers Ball Pein Hammer Handle 305mm / 12in,FAIHE12
49727,Bosch PMF 10.8 LI 10.8v All Rounder Multi Function Tool 1 x 1.3AH Li-ion,PMF 10.8 LI
100107,Draper A1/L Heavy Duty Pistol Type Grease Gun,A1/L
90721,Coast G4 LED Pocket Keyring Torch,G4
99979,Metabo BE18LTX6 18v Cordless Power Drill Bare Unit with Inlay Tray,BE18LTX6
91753,Abus TVVR30104 CCTV Camera Kit Digital Recorder 1 Camera,TVVR30104
86989,DeWalt DC415KN 36v Cordless Angle Grinder 125mm + Case,DC415KN
26442,Makita BJS160Z 14.4v LXT Straight Shear Bare Unit,BJS160Z
21760,Hitachi D10YBL 10mm Rotary Angle Drill 110v,D10YBL
48044,Bosch 2608602516 Best Asphalt Diamond blade 350mm x 30/25mm bore,2608602516
117527,Stanley Portland Driftwood Fatmax Safety Boots S1P Size 8,Portland
58057,Metabo BS18LTQ 18v LT Quick Drill Driver Body Only,BS18LTQ
24635,FEIN 63502128015 Multimaster 3.2mm Thick Carbide Blade x 1,63502128015
16296,DeWalt DT2074QZ HCS Jigsaw Blade for Wood -,DT2074QZ
101578,Bosch AQT 35-12 Plus 230v 1500 watt 120 Bar High Pressure Washer,AQT 35-12 Plus
88863,Festool WD C SETL 15-35 S2 Zobo Drill Bit Set,WD C SETL 15-35 S2
26418,Makita TW0200/1 1/2in Impact Wrench 110v,TW0200/1
27834,Bosch GKS55GCE 160mm Circular Saw 240v 1350w,GKS55GCE
60795,Paslode 142102 IM360Ci TX15 Nail Screws 65mm x 1250 Nails + 1 Fuel Cell,142102
21885,Hitachi C7U2L 110v Circular Saw 66mm Cut 190mm Blade,C7U2L
52782,Festool 499115 Sanding discs - STF D150/16 P180 RU2/10,499115
57200,Bosch Green KEO108SET 10.8v Keo Garden Saw Set,KEO108SET
12589,DeWalt DEW670L 110v 600w Laminate Trimmer,DEW670L
12292,Bahco S20/SH12 Combi Spanner Set 12pc Metric S20/SH12,
2266,DeWalt DWF-60011-103 Apprentice Wheat Nubuck Sports Boots 3 - 36,DWF-60011-103
92180,Coast LED155 G4 Black Pro Pocket Pliers and G4 Key Ring Torch,LED155 G4
51272,Festool 498231 6 LED Work Light SYSLITE Corded / Cordless,498231
12576,Hitachi G23SC3L Angle Grinder 230mm 2300w 110v,G23SC3L
37646,"Sealey INV/TIG/5 TIG Welder Foot Pedal Power Control for TIG160HF, TIG161HFACDC, TIG190HF, TIG175HF",INV/TIG/5
78506,SKIL 7720MB 230v Electric Scraper 250W,7720MB
58554,Scheppach BGS700 240v Grinder and Belt Sander / Linisher,BGS700
100226,Draper BM-S Solar Powered Battery Master,BM-S
23823,Dickies JW83500 NV XL Micro Fleece Pullover Navy XL,JW83500 NV XL
78795,"Sealey 90.0090 Special Jaw Mercedes E-Series, Type 211 Black Coated",90.0090
21766,Hitachi W8VB2 Tek Screwdriver Variable Speed 240v,W8VB2
49543,Evolution EVO180ALU 180mm TCT Aluminium Cutting Saw Blade,EVO180ALU
25806,Quik Drive DWC64PE500 3.9mm x 65mm Coarse Drywall Screws,DWC64PE
115092,DeWalt DT7205-QZ PR2 Drywall Screwdriver Bit,DT7205-QZ
87356,Beta 42/SC9I 9 Combination Wrenches with Support,42/SC9I
61262,Draper CID144VK 14.4V Cordless Impact Driver,CID144VK 
12407,Ryobi EMS-180RV 240v Multi Sander 180w,EMS-180RV
90917,FEIN ASCT18BARE 18v Drywall Screw Gun Bare Unit,ASCT18BARE
59054,Milwaukee PH2 Tic Tac Shockwave 25mm Screwdriver Bit x 25,PH2 Tic Tac
69107,Bahco BAH455936 36in Bolt Cutter,BAH455936
86784,"Sealey CP2600 Cordless Lithium-ion Impact Wrench 26V 1/2""Sq Drive 335lb.ft",CP2600
29379,Yale YALP110B P110 Cylinder Pull Brass Finish,YALP110B
89536,Faithfull FAIST138MM Staples Narrow Crown Size 13 8mm 1000pk,FAIST138MM
28006,Bahco PTB101440 Toolbox with Organiser Tote 26 x 26 x 44cm,PTB101440
25528,Fein 63903196013 Supercut 1.2mm Diamond Segment Blade x 1,63903196013
114564,Black and Decker KW900E Variable Speed Router 1200 Watt 240 Volt,KW900E
56171,Hozelock 2683 0000 2683 Flexi Spray Gun,2683 0000
48361,SPIT 055885 Epomax Cartridge Grey 380ml + 1 Nozzle,055885
24760,FEIN 63903167402 Multimaster Carpentry Set Assorted Blades,63903167402
80458,DeWalt DEWTUNGSTEN7 Tungsten S3 Rigger Boots UK 7 Euro 41,DEWTUNGSTEN7
27939,Lighthouse L/HELEDFOCUS Elite Focus Torch 3 Function,L/HELEDFOCUS
38822,Carlisle Brass SZS030SC Serozzetta Verde Satin Chrome Door Handles,SZS030SC
34398,Sealey BT2013 Digital Battery Tester with Printer 6/12V,BT2013
48350,SPIT 055866 C-Mix Plus Cartridge Grey (300ml) + 2 Nozzles,055866
7399,Bahco BAH424P16 424-P Bevel Edge Chisel 16mm,BAH424P16
21464,Hitachi 714800 Cleaning Kit For NR90GC Nailgun HIT,714800
100237,Snickers 28230400004 Black 40th Anniversary Hoodie Small,28230400004
18440,Eveready EVES4884_ 40w Halogen G45 Golf Lamps Energy Saving - E14 Small Edison Screw,EVES4884_
18436,Eveready EVES4876 40w Halogen Candle Lamps Energy Saving - E14 Small Edison Screw,EVES4876
23686,Dickies EH26800 OG 42T Eisenhower Trousers Olive Green 42T,EH26800 OG 42T
94644,Flex ADL 30 300mm Digital Spirit Level,ADL 30
23663,Dickies EH26800 NV 44R Eisenhower Trousers Navy Blue 44R,EH26800 NV 44R
58859,Sealey CBOX2212V Cool Box 22ltr 12V,CBOX2212V
58700,SPIT 922924 Ramset R3 SDS-Plus 5mm x 110mm Hammer Drill Bit,922924
13154,Teng TENTTPS09 9pc General Tool Kit Ps Tray,TENTTPS09
18480,Eveready EVES4856 MR16 Dichroic Energy Saving Halogen Lamps 35w,EVES4856
80838,Metabo TBP4000M 240v Bore Hole Pump 240v,TBP4000M 240v
36703,Sealey TP97230 Diesel and Fluid Transfer Pump Portable 230V,TP97230
32175,Sealey SA895 Retractable Air Hose Reel HD Mechanism 10mtr Ø10mm ID PU Hose,SA895
51302,Festool 495968 Trimming attachment - KA-KS-R,495968
87386,Beta 860/C27 Ratchet Set with 25 Bits and 1 Connector,860/C27
9690,Pest Stop PRCPSESMT Easy Setting Metal Mouse Trap (Boxed),PRCPSESMT
90129,Metabo WEPBA 14-150 110v Low Vibration 150mm Angle Grinder,WEPBA 14-150
21743,Hitachi D10VF 10mm Rotary Drill 240v,D10VF
24461,Bosch RC1 Infrared Remote Control for Laser Level,RC1
18112,Sylglas SYLASTCL Anti-slip Tape Clear 50mm x 3m,SYLASTCL
91847,"Metabo WEPBA 17-125 240v 1,700 Watt 125mm Ø Angle Grinder",WEPBA 17-125
7410,Bahco BAH424P38 424-P Bevel Edge Chisel 38mm,BAH424P38
117551,Silverline 228550 Glass and Tile Drill Bit 6mm,228550
61264,Draper CHD14VK 14.4V Cordless Combi Hammer Drill,CHD14VK 
56375,Sealey VS954 Wheel Bearing Lock Nut Tool Adjustable,VS954
55458,Makita 194568-7 Quick Change Drill Chuck,194568-7
99696,Everbuild SKMIXGO1 Sika Mix and Go Repair Mortar 1.25kg,SKMIXGO1
31001,Bosch AIZ28SC HCS Universal Joint Cutter 28 x 50mm,AIZ28SC
45537,Carlisle Brass CHDT250HSG Country Heavy Duty Tee Hinge Hsg Galvanised 250mm,CHDT250HSG
10581,Bahco BAH39061224 Sandflex Hacksaw Blades 12 x 24 100pk,BAH39061224
24373,Bosch GBH223REA2 SDS Dust Extraction Hammer Drill 240v 4kg,GBH223REA2
26396,Makita DS4010 13mm Rotary Drill 110v,DS4010
10579,Bahco BAH39061218 3906 Sandflex Hacksaw Blades 12 x 18 100pk,BAH39061218
69461,Metabo WEPBA 14-125 240V Angle Grinder Paddle Brake Autobalancer,WEPBA 14-125 
90127,Metabo WEPBA 14-125 110v Angle Grinder Paddle Brake Autobalancer,WEPBA 14-125
30604,Irwin 10504339 Screwdriver Bits Pozi PZ2 25mm 10pk,10504339
84079,DeWalt DT20708-QZ Multi Tool Semi Circle Blade 100mm,DT20708-QZ
36095,Sealey SB565 Steel Storage Chest 565 x 350 x 320mm,SB565
47949,Bosch 2608602667 Best Universal and Metal Diamond blade 300mm x 25/20mm bore,2608602667
47916,Bosch 2608602657 Best Concrete Diamond blade 300mm x 25/20mm bore,2608602657
49703,Bosch PSR 14.4 LI-2 14.4v 2 Speed Drill Driver 1 x Li-ion,PSR 14.4 LI-2
36821,Sealey ML36230F Fluorescent Floor Light 2 x 18W-230V,ML36230F
24113,Spectrum ZA450/25 ZA Shark Floorsaw Diamond Blade 450mm x 25mm bore,ZA450/25
28611,Rapid RPDR19 R19 Hammer Tacker,RPDR19
42743,Carlisle Brass ES35SC Espagnolette - Tee Knob Set With 2 X 1.2M Brass Rods and Keepers,ES35SC
38250,Sealey AK2194 TRX-Star Socket Bit Set 32pc 1/2inSq Drive,AK2194
52322,Festool 435187 Fine tooth saw blade - 240mm x 30mm W48 48teeth,435187
68264,LED Lenser LED7799PT Universal Torch Mounting Bracket,LED7799PT
31045,Sealey CRM101 Cable Reel System Retractable 10mtr 1 x 230V Socket,CRM101
54508,Forgefix 100HDWASH10 Flat Washer Heavy-Duty ZP M10 Bag 10,100HDWASH10
12561,Hitachi G13SE2 Mini Angle Grinder 125mm 1200w 240v,G13SE2
39161,EuroSpec SW19SSS Lever On 6Mm Concealed Bearing Rose,SW19SSS
7466,Irwin Marples MAR37338 M373 Splitproof Bevel Edge Chisel 3/8in,MAR37338
52325,Festool 438638 Special saw blade - 240mm x 30mm TF80 80teeth,438638
27195,Irwin IRW10507900 Diamond Drill Bit Set 4 Piece,IRW10507900
71801,Hitachi SP18VAL Sander polisher 180mm 1250w 110v,SP18VAL
26163,Makita GA5021 240v 125mm Angle Grinder,GA5021
87896,Masterlock 8303EURDPS 80mm Disc Brake Lock with Reminder Cord + 3 Keys,8303EURDPS
87294,Beta 31 BM/D6 6 Pin Punch and Handle In Wallet,31 BM/D6
47236,Paslode 300346 Impulse Standard Fuel Cell Blister Pack Pink,300346
12412,Hitachi SP18VA Sander / Polisher 180mm 1250w 240v,SP18VA
22007,DeWalt DE9135 7.2v-18v Multi Chemistry Charger,DE9135
55687,Bosch 2608607455 Sanding Sheets 40 Grit x 10 for GSS140,2608607455
83100,"Bosch ASB 10,8 LI 10.8v 3 in 1 Shears 1.3ah","ASB 10,8 LI"
26328,Makita SA7000C 110v Electronic Angle Sander 180mm,SA7000C
28667,Bosch GSR 6-25 TE2 240v Screwdriver with Depth Stop,GSR 6-25 TE2
84197,Forgefix FORCS12100 Coach Screw Hexagon Head Single Thread ZP M12 x 100 Bag 5,FORCS12100
24398,Bosch GWS22230LVI1 9'' 230mm Angle Grinder 110v 2200W,GWS22230LVI1
24399,Bosch GWS22230LVI2 9in 230mm Angle Grinder 240v 2200W,GWS22230LVI2
23820,Dickies JW83500 NV S Micro Fleece Pullover Navy Small,JW83500 NV S
17053,Faithfull FPPSGKP Soldering Gun And Iron Kit 30w 240v,FPPSGKP
70739,Bosch 2608605191 93mm Wood Sanding Sheets Mixed Grit Pack of 6,2608605191
87473,"Beta 1837 Magnetic Articulated Lamp with high-illuminated LEDs, matt aluminium body",1837
18481,Eveready EVES4858 Energy Saving Lamps GU10 220-240v 28w,EVES4858
2292,DeWalt DWF-50027-103 Explorer Boots Size 12 - 46,DWF-50027-103
2320,DeWalt DEWLASER12 Laser Hiker Safety Boot 12 - 47,DEWLASER12
55677,Freud F03FS03724 235 x 2.8 x 30 x 48T Cross Cutting Saw Blade,F03FS03724
26083,Makita GD0602 110v 8mm Die Grinder,GD0602
60465,Milwaukee C18ID-202C 18v Impact Driver Kit 2 x 2.0ah Li-Ion,C18ID-202C
91884,Irwin 1897435 Construction Circular Saw Blade 305 x 30mm x 60T ATB/Neg M,1897435
99657,Dickies EH30000 BK 40R Eisenhower Pro Trousers 40R Black,EH30000 BK 40R
91456,Festool Lock SYS-AZ Mortice Lock for Pull Out Drawers,Lock SYS-AZ
88911,Metalworks 855006917 68pc Tool Kit in ABS Case,855006917
31043,Sealey BCR10B Cassette Type Cable Reel 10mtr 2 x 230V Sockets,BCR10B
37071,Siegen S0923 Screwdriver Set with Carry-Case 21pc,S0923
40304,Carlisle Brass M39SC/BP Victorian - Finger Plate,M39SC/BP
70408,Bosch 2608605089 150mm Sanding Sheets 120g 5pk,2608605089
91482,EVOLUTION EVO230SS 230mm TCT Stainless Steel Inox Cutting Saw Blade,EVO230SS
91898,Irwin 1897429 Construction Circular Saw Blade 254 x 30mm x 60T ATB/Neg M,1897429
47016,Advent ADVOETSS6 Official England Screwdriver Set 6pc,ADVOETSS6
84499,Irwin 10504520 Bi Metal Hacksaw Blades 300mm (12 in) x 18tpi 100pk,10504520
43872,Carlisle Brass DK36CSC Delamain Flower Knob Concealed Fix C/W Locating Washer,DK36CSC
12360,Hitachi SV12SGL Palm Sander 110v,SV12SGL
18144,Unibond UNI1418625 Powertape black 50mm x 25m + 20% free,UNI1418625
25669,Simpson Strongtie TCP50 SST Truss Clips 50mm x 1,TCP50
55647,Dickies TH50000 BK XL Base Layer Thermal Long Johns XLarge,TH50000 BK XL
69542,Metabo 606100550 STE 80 QUICK 110V JIGSAW,606100550
81222,Dremel F0132000KC Versa Tip Project Kit,F0132000KC
46915,Carlisle Brass AA16D Studio H - Pull Handle On Rose (Concealed Fix),AA16D
23822,Dickies JW83500 NV L Micro Fleece Pullover Navy Large,JW83500 NV L
69699,Makita F-33205 100pk0 4.2 X 45MM Square Drive Collated Screws,F-33205
21748,Hitachi D6SH Rotary Drill 6.5mm 240w 240v,D6SH
24531,Bosch GBM132RE1 110v Variable Speed Rotary Drill,GBM132RE1
24532,Bosch GBM132RE2 2 Speed Rotary Drill 240v,GBM132RE2
71789,Hitachi FCJ65V3 240V Jigsaw,FCJ65V3
71790,Hitachi G13YC 230v 125mm 1430w Electric Angle Grinder,G13YC
69020,Metabo WX24-230 110v 230mm Angle Grinder,WX24-230 
28670,Bosch GSR 6-60 TE1 110v Screwdriver with Depth Stop,GSR 6-60 TE1
69535,Metabo 601040500 STEB 70 Quick Release Jigsaw 240V,601040500
80646,FEIN ABS14C 14.4v Compact 2 Speed Drill Driver 2 x 2.0ah,ABS14C
58641,Quik Drive DWC3525PE Coarse Drywall Screws 25mm Box of 2500,DWC3525PE
25475,FEIN 63502102016 Supercut 63mm HSS Saw Blade x 2,63502102016
80882,Metabo SBE601 240v Mobile Workshop with 65 piece Accessory Set 240v,SBE601 240v
86306,Metabo 625589000 18v 1.5ah Li-ion Battery - New Design,625589000
88347,DeWalt DT1040-QZ Extreme Circular Saw Blade Fine Finish 254 x 30 x 60T,DT1040-QZ
18467,Eveready EVES5418 60w Halogen Candle Lamps Energy Saving - B22 Bayonet Cap,EVES5418
42987,Carlisle Brass DSF1030SSS Floor Mounted Door Stop,DSF1030SSS
57527,Coast HP7 Spot to Flood Finger Tip Focus Black LED Torch in Gift Box,HP7
87893,Masterlock 8115EURDPS Steel Armoured Cable 1.2m x 22mm,8115EURDPS
27111,Rawlplug RAWRXPT665 Plated Through Bolt M6 x 65mm,RAWRXPT665
12361,Ryobi RYBEPS80RS EPS-80RS Palm Sander,RYBEPS80RS
78512,SKIL 9445MC 110 900W 125mm Angle Grinder 110V,9445MC 110
60458,Coast TX8GB Inspection Lamp TX8 20 LUMEN,TX8GB
2906,Faithfull FAIPLS32 Laminated Steel Padlock 32mm,FAIPLS32
19289,Metabo WP780-115 240V 780W 115mm Angle Grinder,WP780-115
50066,Hitachi G12SS/CD Grinder 115mm + Diamond Blade + Case 240v,G12SS/CD 
49673,Everbuild AQWRSDRAIN Aquaseal Waterproof Tanking Drain Mat,AQWRSDRAIN
47143,Paslode 141263 3.1mm x 63mm RG Galv Plus Handy Pack 1100 per box + 1 fuel cells,141263
11405,Stanley STA065094 FatMax Screwdriver Parallel 5.5mm x 150mm,STA065094
6972,Irwin Quick-Grip Q/G506QC Quick Change Bar Clamp 6in 506QC,Q/G506QC
21742,Hitachi D10VC2L 10mm Rotary Drill Keyless Chuck 110v,D10VC2L
32690,Sealey MIG/5K/SS08 Stainless Steel MIG Wire 5.0kg 0.8mm 308(S)93 Grade,MIG/5K/SS08
90815,Festool Box-OF S8 MIX 10 Piece 8mm Router Bit Box,Box-OF S8 MIX
28668,Bosch 0601445160 Screwdriver with Depth Stop 110v,0601445160
46926,Carlisle Brass AA15CP Stella - Pull Handle On Rose (Concealed Fix),AA15CP
59056,Milwaukee 4932352556 Shockwave Impact TX25 25mm Screwdriver Bit x 25,4932352556
101872,Simpson Strongtie JHA270/47 Joist Hanger Jiffy 236.5mm x 47mm x 1,JHA270/47
