"code","ean","name","brand","model","category"
10012917,"8013629001084","FORCELLE 0,25-1,5 CONFEZIONE100 PEZZI","BM","BM00108","Electrical"
10037957,"8005543428887","SUPPORTO 2 MODULI BTICINO LIVINGLIGHT PER SCATOLA TONDA CON GRAFFE","BTICINO","LN4702G","Electrical"
10036556,"8005543423080","PLACCA 2 MODULI ARROTONDATA BIANCA BTICINO LIVING-LIGHT","BTICINO","LNB4802BI","Electrical"
10036555,"8005543423004","PLACCA 2 MODULI ARROTONDATA ANTRACITE BTICINO LIVING-LIGHT","BTICINO","LNB4802AR","Electrical"
10035661,"8012199938080","PLACCA 4 MODULI BTICINO MATIX SILVER","BTICINO","AM4804MSL","Electrical"
10035638,"8005543463291","CARICATORE USB BTICINO MATIX","BTICINO","AM5285C","Electrical"
10035636,"8005543463338","CARICATORE USB ANTRACITE BTICINO LIVING-LIGHT","BTICINO","L4285C","Electrical"
10035625,"8012199029719","INTERRUTTORE 2P A CHIAVE NERO BTICINO LIVING-LIGHT CON CHIAVE ESTRAIBILE","BTICINO","L4012","Electrical"
10035623,"8012199167220","PORTALAMPADA NERO BTICINO LIVING-LIGHT CON DIFFUSORE ROSSO PER LED","BTICINO","L4371R","Electrical"
10034586,"8005543427491","PLACCA 7 MODULI ARROTONDATA TECH BTICINO LIVING-LIGHT","BTICINO","LNB4807TE","Electrical"
10034585,"8005543425473","PLACCA 4 MODULI ARROTONDATA TECH BTICINO LIVING-LIGHT","BTICINO","LNB4804TE","Electrical"
10034584,"8005543421659","PLACCA 3 MODULI ARROTONDATA TECH BTICINO LIVING-LIGHT","BTICINO","LNB4803TE","Electrical"
10034583,"8005543427293","PLACCA 7 MODULI ARROTONDATA BIANCA BTICINO LIVING-LIGHT","BTICINO","LNB4807BI","Electrical"
10034582,"8005543425183","PLACCA 4 MODULI ARROTONDATA BIANCA BTICINO LIVING-LIGHT","BTICINO","LNB4804BI","Electrical"
10034581,"8005543421314","PLACCA 3 MODULI ARROTONDATA BIANCA BTICINO LIVING-LIGHT","BTICINO","LNB4803BI","Electrical"
10034580,"8005543427279","PLACCA 7 MODULI ARROTONDATA ANTRACITE BTICINO LIVING-LIGHT","BTICINO","LNB4807AR","Electrical"
10034579,"8005543425145","PLACCA 4 MODULI ARROTONDATA ANTRACITE BTICINO LIVING-LIGHT","BTICINO","LNB4804AR","Electrical"
10034578,"8005543421291","PLACCA 3 MODULI ARROTONDATA ANTRACITE BTICINO LIVING-LIGHT","BTICINO","LNB4803AR","Electrical"
10034577,"8005543421338","PLACCA 3 MODULI ARROTONDATA COLONIAL BTICINO LIVING-LIGHT","BTICINO","LNB4803CL","Electrical"
10034576,"8005543421574","PLACCA 3 MODULI ARROTONDATA SMOKING BTICINO LIVING-LIGHT","BTICINO","LNB4803SM","Electrical"
10034575,"8005543421611","PLACCA 3 MODULI ARROTONDATA BRONZE BTICINO LIVING-LIGHT","BTICINO","LNB4803TB","Electrical"
10034574,"8005543421697","PLACCA 3 MODULI ARROTONDATA SKY BTICINO LIVING-LIGHT","BTICINO","LNB4803TS","Electrical"
10034573,"8005543425855","PLACCA 7 MODULI SQUADRATA TECH BTICINO LIVING-LIGHT","BTICINO","LNA4807TE","Electrical"
10034572,"8005543424704","PLACCA 4 MODULI SQUADRATA TECH BTICINO LIVING-LIGHT","BTICINO","LNA4804TE","Electrical"
10034571,"8005543424247","PLACCA 3 MODULI SQUADRATA TECH BTICINO LIVING-LIGHT","BTICINO","LNA4803TE","Electrical"
10034570,"8005543425886","PLACCA 7 MODULI SQUADRATA BIANCA BTICINO LIVING-LIGHT","BTICINO","LNA4807BI","Electrical"
10034569,"8005543424384","PLACCA 4 MODULI SQUADRATA BIANCA BTICINO LIVING-LIGHT","BTICINO","LNA4804BI","Electrical"
10034568,"8005543423929","PLACCA 3 MODULI SQUADRATA BIANCA BTICINO LIVING-LIGHT","BTICINO","LNA4803BI","Electrical"
10034567,"8005543425688","PLACCA 7 MODULI SQUADRATA ANTRACITE BTICINO LIVING-LIGHT","BTICINO","LNA4807AR","Electrical"
10034566,"8005543424360","PLACCA 4 MODULI SQUADRATA ANTRACITE BTICINO LIVING-LIGHT","BTICINO","LNA4804AR","Electrical"
10034565,"8005543423905","PLACCA 3 MODULI SQUADRATA ANTRACITE BTICINO LIVING-LIGHT","BTICINO","LNA4803AR","Electrical"
10034564,"8005543424025","PLACCA 3 MODULI SQUADRATA GRIGIOGHIACCIO BTICINO LIVING-LIGHT","BTICINO","LNA4803KG","Electrical"
10034563,"8005543423981","PLACCA 3 MODULI SQUADRATA ACQUAMARINA BTICINO LIVING-LIGHT","BTICINO","LNA4803KA","Electrical"
10034562,"8005543424001","PLACCA 3 MODULI SQUADRATA FUMO DI LONDRA BTICINO LIVING-LIGHT","BTICINO","LNA4803KF","Electrical"
10034561,"8005543424162","PLACCA 3 MODULI SQUADRATA ARANCIO BTICINO LIVING-LIGHT","BTICINO","LNA4803OD","Electrical"
10034559,"8005543421277","PLACCA 3 MODULI ARROTONDATA ACCIAIO IN METALLO BTICINO LIVING-LIGHT","BTICINO","LNB4803AC","Electrical"
10034558,"8005543423844","PLACCA 3 MODULI SQUADRATA ACCIAIO SPAZZOLATO IN METALLO BTICINO LIVING-LIGHT","BTICINO","LNA4803ACS","Electrical"
10034556,"8005543423882","PLACCA 3 MODULI SQUADRATA ARGENTO IN METALLO BTICINO LIVING-LIGHT","BTICINO","LNA4803AG","Electrical"
10026898,"8012199005065","SUONERIA BRONZO 230V BTICINO LIVING INTERNATIONAL","BTICINO","L4351/230","Electrical"
10026897,"8012199005041","SUONERIA BRONZO 12V BTICINO LIVING INTERNATIONAL","BTICINO","L4351/12","Electrical"
10026896,"8012199082592","SENSORE DI PRESENZA INFRAROSSI BTICINO LIVING INTERNATIONAL","BTICINO","L4431","Electrical"
10026895,"8012199030807","INTETTURRORE MAGNETOTERMICO 1 POLO+N C16 BTICINO LIVING INTERNATIONAL","BTICINO","L4301/16","Electrical"
10026894,"8012199030791","INTETTURRORE MAGNETOTERMICO 1 POLO+N C10 BTICINO LIVING INTERNATIONAL","BTICINO","L4301/10","Electrical"
10027349,"8012199664125","PULSANTE PORTANOME 2MODULI BTICINO MATIX","BTICINO","AM5008","Electrical"
10026967,"8012199664354","INTERRUTTORE MAGNETOTERMICO C16 BTICINO MATIX","BTICINO","AM5216S","Electrical"
10026966,"8012199664347","INTERRUTTORE MAGNETOTERMICO C10 BTICINO MATIX","BTICINO","AM5210S","Electrical"
10026907,"8012199663548","SUONERIA IN BRONZO 12V BTICINO MATIX","BTICINO","AM5031","Electrical"
10026906,"8012199670560","SENSORE DI PRESENZA INFRAROSSI BTICINO MATIX","BTICINO","AM5751","Electrical"
10023855,"8012199976785","CONNETTORE RETE DATI RJ45 CAT5 E UTP BTICINO LIGHT","BTICINO","N4279C5E","Electrical"
10023846,"8012199715520","INTERRUTTORE 1 POLO 16A ILLUMINABILE BTICINO MATIX","BTICINO","AM5001L","Electrical"
10023845,"8012199934983","PLACCA 3 MODULI VERDE THE BTICINO MATIX","BTICINO","AM4803CVC","Electrical"
10023844,"8012199934884","PLACCA 3 MODULI TURCHESE BTICINO MATIX","BTICINO","AM4803CAR","Electrical"
10023843,"8012199934969","PLACCA 3 MODULI ROSSO CORALLO BTICINO MATIX","BTICINO","AM4803CRD","Electrical"
10023842,"8012199934945","PLACCA 3 MODULI BLU COBALTO BTICINO MATIX","BTICINO","AM4803CBU","Electrical"
10023841,"8012199935607","PLACCA 3 MODULI NERA BTICINO MATIX","BTICINO","AM4803GNN","Electrical"
10023840,"8012199715544","PULSANTE ILLUMINABILE 1 POLO 10A BTICINO MATIX","BTICINO","AM5005L","Electrical"
10022786,"8012199974798","SUPPORTO 7 MODULI BTICINO LIVING INTERNATIONAL/LIGHT","BTICINO","LN4707","Electrical"
10022785,"8012199974774","SUPPORTO 4 MODULI BTICINO LIVING INTERNATIONAL/LIGHT","BTICINO","LN4704","Electrical"
10022784,"8012199974750","SUPPORTO 3 MODULI BTICINO LIVING INTERNATIONAL/LIGHT","BTICINO","LN4703","Electrical"
10021785,"8012199937953","PLACCA 4 MODULI AVORIO BTICINO MATIX","BTICINO","AM4804BAV","Electrical"
10021784,"8012199940908","PLACCA 6 MODULI AVORIO BTICINO MATIX","BTICINO","AM4806BAV","Electrical"
10001326,"8005543415122","DEVIATORE 1 POLO 16A BTICINO LIVING INTERNATIONAL","BTICINO","TICL4003N","Electrical"
10015262,"8012199976044","CONNETTORE RETE DATI RJ45 CAT5 E UTP BTICINO MATIX","BTICINO","AM5979C5E","Electrical"
10015261,"8012199975986","CONNETTORE RETE DATI RJ45 CAT5 E UTP BTICINO MAGIC","BTICINO","5979C5E","Electrical"
10015260,"8012199976679","CONNETTORE RETE DATI RJ45 CAT5 E UTP BTICINO LIVING INTERNATIONAL","BTICINO","L4279C5E","Electrical"
10010898,"8012199680590","CORNETTA UNIVERSALE LINEA BASIC BTICINO","BTICINO","S334603","Electrical"
10001314,"8012199664187","PRESA TV COASSIALE DIRETTA BTICINO MATIX","BTICINO","AM5173D","Electrical"
10001313,"8012199664149","PRESA UNIVERSALE 2P+T 10/16A + SCHUKO BTICINO MATIX","BTICINO","AM5440/16","Electrical"
10001312,"8012199664248","PRESA 2 POLI+T 10A BTICINO MATIX","BTICINO","AM5113","Electrical"
10001311,"8012199664231","PRESA BIPASSO 2 POLI+T 10/16A BTICINO MATIX","BTICINO","AM5180","Electrical"
10001310,"8012199935706","PLACCA 3 MODULI TITANIUM BTICINO MATIX","BTICINO","AM4803MTA","Electrical"
10001307,"8012199935669","PLACCA 3 MODULI IRON BTICINO MATIX","BTICINO","AM4803MIR","Electrical"
10001306,"8012199935645","PLACCA 3 MODULI GOLD BTICINO MATIX","BTICINO","AM4803MGL","Electrical"
10001304,"8012199935485","PLACCA 3 MODULI BIANCA BTICINO MATIX","BTICINO","AM4803BBN","Electrical"
10001302,"8012199663739","INVERTITORE 1 POLO 16A BTICINO MATIX","BTICINO","AM5012","Electrical"
10001301,"8012199663722","INTERRUTTORE BIPOLARE 16A BTICINO MATIX","BTICINO","AM5011","Electrical"
10001300,"8012199663708","INTERRUTTORE 1 POLO 16A BTICINO MATIX","BTICINO","AM5001","Electrical"
10001299,"8012199663715","DEVIATORE 1 POLO 16A BTICINO MATIX","BTICINO","AM5003","Electrical"
10001298,"8012199663340","TASTO COPRIFORO BTICINO MATIX","BTICINO","AM5000","Electrical"
10001297,"8012199664286","CONNETTORE TELEFONICO RJ11 BTICINO MATIX","BTICINO","AM5958/11N","Electrical"
10001329,"8005543419335","INVERTITORE 1 POLO 16A ILLUMINABILE BTICINO LIVING INTERNATIONAL","BTICINO","TICL4004N","Electrical"
10001328,"8005543419281","INTERRUTTORE BIPOLARE 16A ILLUMINABILE BTICINO LIVING INTERNATIONAL","BTICINO","TICL4002N","Electrical"
10001327,"8005543415184","INTERRUTTORE 1 POLO 16A BTICINO LIVING INTERNATIONAL","BTICINO","TICL4001N","Electrical"
10001325,"8012199294766","CONNETTORE TELEFONICO RJ11 BTICINO LIVING INTERNATIONAL","BTICINO","TCL4258/11N","Electrical"
10001324,"8012199030197","COMMUTATORE DOPPIO TASTO 3 POSIZIONI BTICINO LIVING INTERNATIONAL","BTICINO","TCL4027","Electrical"
10001323,"8012199496511","SUPPORTO 3 MODULI BTICINO MATIX","BTICINO","503SA","Electrical"
10001321,"8012199663531","RONZATORE 230V BTICINO MATIX","BTICINO","AM5048","Electrical"
10001320,"8012199670546","REGOLATORE LUMINOSO 60-500W BTICINO MATIX","BTICINO","AM5702","Electrical"
10001319,"8012199663753","PULSANTE 1 POLO 16A A TIRANTE BTICINO MATIX","BTICINO","AM5006","Electrical"
10001318,"8012199664118","PULSANTE 1 POLO 10A NORMALMENTE APERTO BTICINO MATIX","BTICINO","AM5005","Electrical"
10001317,"8012199663913","PULSANTE DOPPIO BTICINO MATIX","BTICINO","AM5037","Electrical"
10001315,"8012199664200","PRESA TV COASSIALE PASSANTE BTICINO MATIX","BTICINO","AM5173P","Electrical"
10001382,"8012199113630","SUPPORTO 3 MODULI SCATOLA RETTANGOLARE BTICINO MAGIC","BTICINO","TC503R","Electrical"
10001380,"8012199019550","SUONERIA IN BRONZO 230V BTICINO MAGIC","BTICINO","TC5041N","Electrical"
10001379,"8012199001951","RONZATORE 230V BTICINO MAGIC","BTICINO","TC5048N","Electrical"
10001378,"8012199112565","REGOLATORE LUMINOSO 100-500W 230V BTICINO MAGIC","BTICINO","TC5361","Electrical"
10001377,"8012199013558","PULSANTE 1 POLO 16A NORMALMENTE APERTO BTICINO MAGIC","BTICINO","TC5005N","Electrical"
10001376,"8012199025414","PULSANTE A TIRANTE 10A BTICINO MAGIC","BTICINO","TC5027","Electrical"
10001374,"8012199426327","PRESA TV COASSIALE PASSANTE BTICINO MAGIC","BTICINO","TC5173P","Electrical"
10001372,"8012199014722","PRESA 2 POLI+T 10A BTICINO MAGIC","BTICINO","TC5113","Electrical"
10001371,"8012199014784","PRESABIPASSO 2P+T 10/16A BTICINO MAGIC","BTICINO","TC5180","Electrical"
10001367,"8012199498669","PLACCA 3 MODULI RESINA AVORIO BTICINO MAGIC","BTICINO","TC503/3/R","Electrical"
10001366,"8012199650173","PLACCA 3 MODULI BRONZO BTICINO MAGIC","BTICINO","TC503/3/BR","Electrical"
10001365,"8012199496368","PLACCA 3 MODULI ALLUMINIO OXIDAL BTICINO MAGIC","BTICINO","TC503/3/X","Electrical"
10001364,"8012199498638","PLACCA 2 MODULI RESINA AVORIO BTICINO MAGIC","BTICINO","TC503/2/R","Electrical"
10001363,"8012199650166","PLACCA 2 MODULI BRONZO BTICINO MAGIC","BTICINO","TC503/2/BR","Electrical"
10001362,"8012199496344","PLACCA 2 MODULI ALLUMINIO OXIDAL BTICINO MAGIC","BTICINO","TC503/2/X","Electrical"
10001361,"8012199498614","PLACCA 1 MODULO RESINA AVORIO BTICINO MAGIC","BTICINO","TC503/1/R","Electrical"
10001360,"8012199650005","PLACCA 1 MODULO BRONZO BTICINO MAGIC","BTICINO","TC503/1/BR","Electrical"
10001359,"8012199496320","PLACCA 1 MODULO ALLUMINIO OXIDAL BTICINO MAGIC","BTICINO","TC503/1/X","Electrical"
10001355,"8012199013909","INVERTITORE 1 POLO 16A BTICINO MAGIC","BTICINO","TC5012","Electrical"
10001354,"8012199013879","INTERRUTTORE BIPOLARE 16A BTICINO MAGIC","BTICINO","TC5011","Electrical"
10001353,"8012199014661","INTERRUTTORE 1 POLO 16A BTICINO MAGIC","BTICINO","TC5001","Electrical"
10001352,"8012199014692","DEVIATORE 1 POLO 16A BTICINO MAGIC","BTICINO","TC5003","Electrical"
10001351,"8012199115566","TASTO COPRIFORO BTICINO MAGIC","BTICINO","TC5000","Electrical"
10001350,"8012199113494","CONNETTORE TELEFONICO RJ11 BTICINO MAGIC","BTICINO","TC5982","Electrical"
10001349,"8012199050850","TASTO COPRIFORO BTICINO LIVING INTERNATIONAL","BTICINO","TCL4950","Electrical"
10001347,"8012199005102","RONZATORE 230V BTICINO LIVING INTERNATIONAL","BTICINO","TCL4356/230","Electrical"
10001346,"8012199005089","RONZATORE 12V BTICINO LIVING INTERNATIONAL","BTICINO","TCL4356/12","Electrical"
10001345,"8005543418642","REGOLATORE LUMINOSO CON DEVIATORE 500W BTICINO LIVING INTERNATIONAL","BTICINO","L4402N","Electrical"
10001344,"8005543415061","PULSANTE 1 POLO 16A NORMALMENTE APERTO BTICINO LIVING INTERNATIONAL","BTICINO","TICL4005N","Electrical"
10001343,"8012199029986","PULSANTE A TIRANTE 10A BTICINO LIVING INTERNATIONAL","BTICINO","L4033","Electrical"
10001342,"8012199187884","PRESA TV COASSIALE DIRETTA BTICINO LIVING INTERNATIONAL","BTICINO","TCL4202D","Electrical"
10001341,"8012199187853","PRESA TV COASSIALE PASSANTE BTICINO LIVING INTERNATIONAL","BTICINO","TCL4202P","Electrical"
10001340,"8012199491691","PRESA UNIVERSALE 2P+T 10/16A + SCHUKO BTICINO LIVING INTERNATIONAL","BTICINO","BTIL4140/16","Electrical"
10001339,"8012199015989","PRESA 2 POLI+T 10A BTICINO LIVING INTERNATIONAL","BTICINO","TCL4113","Electrical"
10001338,"8012199016061","PRESA BIPASSO 2 POLI+T 10/16A BTICINO LIVING INTERNATIONAL","BTICINO","TCL4180","Electrical"
10001322,"8012199663555","SUONERIA IN BRONZO 230V BTICINO MATIX","BTICINO","AM5041","Electrical"
10001309,"8012199935683","PLACCA 3 MODULI SILVER BTICINO MATIX","BTICINO","AM4803MSL","Electrical"
10001381,"8012199496429","SUPPORTO 1 MODULO PER SCATOLA TONDA BTICINO MAGIC","BTICINO","TC500S/1","Electrical"
10001375,"8012199026916","PULSANTE DOPPIO 1 POLO 10A NO CON FRECCE BTICINO MAGIC","BTICINO","TC5055.1","Electrical"
10001303,"8012199935454","PLACCA 3 MODULI AVORIO BTICINO MATIX","BTICINO","AM4803BAV","Electrical"
10020375,"8012199507446","LAMPADA EMERGENZA ESTRAIBILE BTICINO MATIX","BTICINO","A5779","Electrical"
10020373,"8012199664170","PRESA TV SAT TIPO ""F"" DIRETTA BTICINO MATIX","BTICINO","AM5173DF","Electrical"
10020371,"8012199940922","PLACCA 6 MODULI BIANCA BTICINO MATIX","BTICINO","AM4806BBN","Electrical"
10020369,"8012199937977","PLACCA 4 MODULI BIANCA BTICINO MATIX","BTICINO","AM4804BBN","Electrical"
10020367,"8012199496559","SUPPORTO 6 MODULI BTICINO MATIX","BTICINO","506LSA","Electrical"
10020366,"8012199496535","SUPPORTO 4 MODULI BTICINO MATIX","BTICINO","504SA","Electrical"
10020365,"8012199083124","LAMPADA EMERGENZA ESTRAIBILE BTICINO LIGHT","BTICINO","N4380","Electrical"
10020357,"8012199082387","LAMPADA EMERGENZA ESTRAIBILE BTICINO LIVING INTERNATIONAL","BTICINO","L4380","Electrical"
10020356,"8012199356150","PRESA TV SAT TIPO ""F"" DIRETTA BTICINO LIVING INTERNATIONAL","BTICINO","L4269F","Electrical"
10020355,"8005543441848","LAMPADA LED BASCULANTI BTICINO LIVING INTERNATIONAL","BTICINO","LN4742V230","Electrical"
10020354,"8005543419557","PULSANTE PORTATARGA 3 MODULI BTICINO LIVING INTERNATIONAL","BTICINO","TICLN4040","Electrical"
10019499,"8005543419625","INVERTITORE 1 POLO 16A ILLUMINABILE BTICINO LIGHT","BTICINO","N4004N","Electrical"
10019498,"8005543419571","INTERRUTTORE BIPOLARE 16A ILLUMINABILE BTICINO LIGHT","BTICINO","N4002N","Electrical"
10019497,"8005543415009","INTERRUTTORE 1 POLO 16A BTICINO LIGHT","BTICINO","N4001N","Electrical"
10019496,"8005543414941","DEVIATORE 1 POLO 16A BTICINO LIGHT","BTICINO","N4003N","Electrical"
10019526,"8012199050973","TASTO COPRIFORO BTICINO LIGHT","BTICINO","N4950","Electrical"
10019523,"8012199005768","RONZATORE 230V BTICINO LIGHT","BTICINO","N4356/230","Electrical"
10019522,"8012199005744","RONZATORE 12V BTICINO LIGHT","BTICINO","N4356/12","Electrical"
10019518,"8012199187945","PRESA TV COASSIALE PASSANTE BTICINO LIGHT","BTICINO","N4202P","Electrical"
10019517,"8012199187914","PRESA TV COASSIALE DIRETTA BTICINO LIGHT","BTICINO","N4202D","Electrical"
10019516,"8012199491714","PRESA UNIVERSALE 2P+T 10/16A + SCHUKO BTICINO LIGHT","BTICINO","N4140/16","Electrical"
10019515,"8012199016313","PRESA BIPASSO 2 POLI+T 10/16A BTICINO LIGHT","BTICINO","N4113","Electrical"
10019514,"8012199016399","PRESA BIPASSO 2 POLI+T 10/16A BTICINO LIGHT","BTICINO","N4180","Electrical"
10019491,"8012199294896","CONNETTORE TELEFONICO RJ11 BTICINO LIGHT","BTICINO","N4258/11N","Electrical"
10019490,"8012199030364","COMMUTATORE DOPPIO 3POSIZIONI BTICINO LIGHT","BTICINO","N4027","Electrical"
10017459,"8012199426242","PRESA TV COASSIALE DIRETTA BTICINO MAGIC","BTICINO","5173D","Electrical"
10020364,"8012199356211","PRESA TV SAT TIPO ""F"" DIRETTA BTICINO LIGHT","BTICINO LIGHT","N4269F","Electrical"
10019521,"8005543418666","REGOLATORE LUMINOSO 500W CON DEVIATORE BTICINO LIGHT","BTICINO LIGHT","N4402N","Electrical"
10035610,"8012199030463","PORTALAMPADA BIANCO BTICINO LIVING-LIGHT CON DIFFUSORE ROSSO PER LED","BTICINO LIVINGLIGHT","TCN4371R","Electrical"
10035637,"8005543463345","CARICATORE USB BIANCO BTICINO LIVING-LIGHT","BTICINO LIVINGLIGHT","N4285C","Electrical"
10035624,"8012199029757","INTERRUTTORE 2P 16A A CHIAVE BIANCO BTICINO LIVING-LIGHT CON CHIAVE ESTRAIBILE","BTICINO LIVINGLIGHT","N4012","Electrical"
10019520,"8005543414880","PULSANTE 1 POLO 16A NORMALMENTE APERTO BTICINO LIGHT","BTICINO LIVINGLIGHT","N4005N","Electrical"
10019519,"8012199030029","PULSANTE A TIRANTE 10 A BTICINO LIGHT","BTICINO LIVINGLIGHT","N4033","Electrical"
10035823,"8012199941028","PLACCA 6 MODULI BTICINO MATIX SILVER","BTICINO MATIX","AM4806MSL","Electrical"
10035627,"8012199663777","INTERRUTTORE 10A CHIAVE BTICINO MATIX","BTICINO MATIX","AM5007","Electrical"
10035626,"8012199664057","PORTALAMPADA ROSSO BTICINO MATIX","BTICINO MATIX","AM5060R","Electrical"
10036943,"8023903216295","ATTIVATORE RFID COMELIT PER CENTRALI DI ALLARME","COMELIT",30010104,"Electrical"
10036941,"8023903200010","CONTATTO MAGNETICO DI SUPERFICIE COMELIT POTENZA ALLUMINIO","COMELIT",30087011,"Electrical"
10036942,"8023903199017","CARTA STANDARD FORMATO PORTA-CHIAVI BLU COMELIT","COMELIT","SK9050B","Electrical"
10036940,"8023903199734","SIRENA DA INTERNO PIEZO 12V","COMELIT",30032101,"Electrical"
10027030,"8023903216622","COMBINATORE TELEFONICO GSM COMELIT","COMELIT",30010411,"Electrical"
10025676,"8023903199994","CONTATTO MAGNETICO FILARE COMELIT","COMELIT",30087009,"Electrical"
10025672,"8023903206340","KIT ALLARME FILARE COMELIT MODELLO S8","COMELIT",30050101,"Electrical"
10025679,"8023903192902","SIRENA DA ESTERNO FILARE COMELIT","COMELIT",21047125,"Electrical"
10025677,"8023903200119","SENSORE + STAFFA INFRAROSSO PER ALLARME COMELIT","COMELIT",30088003,"Electrical"
10025678,"8023389150380","BATTERIA AL PIOMBO 12V - 7Ah COMELIT","COMELIT",38640704,"Electrical"
10023494,"8023903205107","KIT VIDEOSORVEGLIANZA QUAD, 2 TELECAMERE E HARD DISK INCLUSO","COMELIT",80353,"Electrical"
10023493,"8023903196382","KIT VIDEOCITOFONO MONOFAMILIARE PLANUX COMELIT","COMELIT","8495W","Electrical"
10023492,"8023903176360","KIT VIDEOCITOFONO SIMPLEBUS MONOFAMIL. A COLORI","COMELIT",8481,"Electrical"
10023491,"8023903176353","KIT VIDEOCITOFONO SIMPLEBUS BIFAMILIARE BIANCO NERO","COMELIT",8472,"Electrical"
10023490,"8023903176346","KIT VIDEOCITOFONO SIMPLEBUS MONOFAMIL. BIANCO NERO","COMELIT",8471,"Electrical"
10023489,"8023903191684","CITOFONO STYLE BASIC UNIVERSALE","COMELIT","2603U","Electrical"
10023488,"8023903176193","CITOFONO STYLE BASIC 5 FILI COMELIT","COMELIT",2602,"Electrical"
10023487,"8023903176476","KIT CITOFONICO STYLE 5 BIFAMILIARE COMELIT","COMELIT",8272,"Electrical"
10023486,"8023903176469","KIT CITOFONICO STYLE 5 MONOFAMILIARE COMELIT","COMELIT",8271,"Electrical"
10036926,"4048164600045","DEUMIDIFICATORE COMFEE 20l","COMFEE","ED20FEA","Electrical"
10036387,"8033638103821","CONDIZIONATORE ON/OFF COMFEE 9000 BTU","COMFEE","LARIUS 9","Electrical"
10035527,"8033638105528","MOTORE DUAL INVERTER COMFEE","COMFEE","EMS214DAUE","Electrical"
10032839,"8033638103883","CONDIZIONATORE INVERTER COMFEE 12000 BTU","COMFEE","DC12","Electrical"
10032840,"8033638103869","CONDIZIONATORE INVERTER COMFEE 9000 BTU","COMFEE","DC9","Electrical"
10032678,"8033638103920","CONDIZIONATORE PORTATILE COMFEE 12000 BTU DOPPIA CLASSE A CON TELECOMANDO","COMFEE","ALO 12","Electrical"
10032676,"8033638103913","CONDIZIONATORE PORTATILE COMFEE 9000 BTU CLASSE A CON TELECOMANDO","COMFEE","ALO 9","Electrical"
10026213,"4048164600038","DEUMIDIFICATORE COMFEE 16 l","COMFEE","ED16FEA","Electrical"
10026235,"8033638105535","MOTORE TRIAL INVERTER COMFEE","COMFEE","EMS321DA UE","Electrical"
10026655,"8033638100264","DEUMIDIFICATORE COMFEE 12l","COMFEE","ED12 FEA","Electrical"
10022774,"8033638105511","SPLIT 12000 BTU PER COMPONIBILE COMFEE","COMFEE","EMS12CDA UI","Electrical"
10022773,"8033638105504","SPLIT 9000 BTU PER COMPONIBILE COMFEE","COMFEE","EMS09CDA UI","Electrical"
10022772,"8033638105566","MOTORE QUADRI INVERTER COMFEE","COMFEE","EMS427DA UE","Electrical"
10038580,"2000000071848","CONDIZIONATORE INVERTER 12000BTU COMFEE","COMFEE","MSR2312HNDR1","Electrical"
10038579,"2000000071831","CONDIZIONATORE INVERTER 9000BTU COMFEE","COMFEE","MSR2309HNDR1","Electrical"
10020173,"8033638100219","DEUMIDIFICATORE COMFEE 10l","COMFEE","MDT110DEN3","Electrical"
10036037,"8033638103845","CONDIZIONATORE ON/OFF 12.000BTU LARIUS","COMFEE","LARIUS12","Electrical"
10026227,"8033638103616","CONDIZIONATORE INVERTER 12.000BTU COMFEE","COMFEE","ES12 A3 DA","Electrical"
10026226,"8033638103593","CONDIZIONATORE INVERTER 9.000BTU COMFEE","COMFEE","ES09 A3DA","Electrical"
