"_type","ambientes","areas_sociales","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","mycity","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","","","3
		
				Baños","Vendo/Rento Departamento en Querétaro, Corregidora, fraccionamiento Vista Real, en el condominio ""Ventanas de Vista Real"", tipo loft de 2 niveles con una superficie de 198m2, consta de lo siguiente: El departamento ocupa los niveles 1 y 2 de la construcción que en total es de 3 niveles. La planta baja del departamento cuenta con vestíbulo de acceso, sala comedor con doble altura, cocina integral, cuarto de lavado, 2 recámaras, 2 baños. La planta alta del departamento cuenta con recámara principal con terraza, vestidor y baño, estudio con salida a otra terraza que tiene vista a la ciudad. Los espacios son amplios, iluminados y ventilados y los acabados de lujo. Se aceptan y tramitan créditos hipotecarios","Departamento
													
Precio Venta
																	
MN 2,464,000Precio Renta
																	
MN 15,000
187m² Superficie de terreno
198m² Superficie construída
3 Recámaras
3 Baños
2 Estacionamientos
Antigüedad: A estrenar","Vendo/Rento Departamento en Querétaro, Corregidora, fraccionamiento Vista Real, en el condominio ""Ventanas de Vista Real"", tipo loft de 2 niveles con una superficie de 198m2, consta de lo siguiente: El departamento ocupa los niveles 1 y 2 de la construcción que en total es de 3 niveles. La planta baja del departamento cuenta con vestíbulo de acceso, sala comedor con doble altura, cocina integral, cuarto de lavado, 2 recámaras, 2 baños. La planta alta del departamento cuenta con recámara principal con terraza, vestidor y baño, estudio con salida a otra terraza que tiene vista a la ciudad. Los espacios son amplios, iluminados y ventilados y los acabados de lujo. Se aceptan y tramitan créditos hipotecarios","/propiedades/vendo-rento-departamento-en-queretaro-tipo-loft-con-3-51660081.html","construidos","","","3
			
					Recámaras","_","_","queretaro","MN 2,464,000","","Vendo/rento Departamento en Queretaro Tipo Loft con 3 Recámaras Estudio y Roof Garden","Circuito Mirador de Vista Real, Residencial Vista Real, Corregidora","_"
"Inmuebles24Item","Estudio 
Salón de usos múltiples","","2
		
				Baños","departamento en Sendero del Viento 2 -12 en Milenio. Mide 120 m2 y consta de: - Sala - Comedor - Tres recamaras (principal con baño). Una de las recamaras se adecuo como vestidor de la recamara principal haciéndola de amplias dimensiones. - Closets - Cocina - Zona de servicio - Estacionamiento cerrado (2 cajones). - Bodega exclusiva El departamento está ubicado en el penthouse, lo que le permite tener una vista impresionante de la ciudad, dentro de las amenidades cuenta con áreas verdes, alberca techada, elevador, total seguridad. Un dato importante es que está totalmente amueblado, ideal para inversión y/o rentarlo a extranjero o matrimonios. El precio incluyendo muebles es de $1,950,000.00","Departamento
													
Precio Venta
																	
MN 1,950,000
120m² Superficie de terreno
120m² Superficie construída
3 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: 3 años","departamento en Sendero del Viento 2 -12 en Milenio. Mide 120 m2 y consta de: - Sala - Comedor - Tres recamaras (principal con baño). Una de las recamaras se adecuo como vestidor de la recamara principal haciéndola de amplias dimensiones. - Closets - Cocina - Zona de servicio - Estacionamiento cerrado (2 cajones). - Bodega exclusiva El departamento está ubicado en el penthouse, lo que le permite tener una vista impresionante de la ciudad, dentro de las amenidades cuenta con áreas verdes, alberca techada, elevador, total seguridad. Un dato importante es que está totalmente amueblado, ideal para inversión y/o rentarlo a extranjero o matrimonios. El precio incluyendo muebles es de $1,950,000.00","/propiedades/milenio-%241-950-000.00-amueblado-52019750.html","totales","Asador 
Estacionamiento de visitas","Amueblado 
Elevador(es) (1)
Alberca 
Cuartos de servicio 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Cocina integral 
Estado de conservación (Excelente)
Piso en el que se encuentra (10)
Ubicación (Frente)","3
			
					Recámaras","120 m²
			totales","_","queretaro","MN 1,950,000","Línea telefónica 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Milenio $1,950,000amueblado","Sendero del Viento 2 -12, Milenio, Querétaro","_"
"Inmuebles24Item","Bodega(s) (1)
Salón de Fiestas 
Cuarto de TV","","2
		
				Baños","Departamento en planta alta. 2 recamaras mas cuarto de tv. Cada recamara con su propio baño. La recamara principal tiene vestidor. Cocina, comedor y sala con salida a la terraza. baño de visitas y estacionamiento para 2 autos. AMENIDADES: Salon de eventos, sala social, alberca, y areas verdes.","Departamento
													
Precio Venta
																	
MN 2,600,000
157m² Superficie de terreno
157m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: 1 año","Departamento en planta alta. 2 recamaras mas cuarto de tv. Cada recamara con su propio baño. La recamara principal tiene vestidor. Cocina, comedor y sala con salida a la terraza. baño de visitas y estacionamiento para 2 autos. AMENIDADES: Salon de eventos, sala social, alberca, y areas verdes.","/propiedades/departamento-semi-amueblado-de-2-hab-cto-de-tv-52153574.html","totales","","Amueblado 
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque","2
			
					Recámaras","157 m²
			totales","_","queretaro","MN 2,600,000","Gimnasio 
Seguridad privada 
Área de Juegos Infantiles","Departamento Semi - Amueblado de 2 Hab + Cto de Tv","juriquilla santa fe, Juriquilla Santa Fe, Querétaro","_"
"Inmuebles24Item","","","2
		
				Baños","Urban Roma, proyecto de 9 departamentos que tiene como fachada una casa catalogada. PH de dos niveles con Roof garden privado, 120m2 más 60m2 de Roof garden privado, 2 recámaras, la principal con vestidor, 2 baños, 1/2 baño para visitas, balcón, cocina integral abierta de muy buen tamaño, 2 lugares de estacionamiento, muy buenos acabados y se entregan totalmente terminados. Se ingresa por la planta alta en donde se encuentra el área social de sala-comedor, se conecta con roof garden privado de 60m2 y las recámaras están en la planta baja del PH para que tengan más privacidad. Todo con el diseño y estilo que estabas esperando!! El edificio cuenta con Roof Garden común. Se entrega en mayo 2017","Departamento
													
Precio Venta
																	
MN 7,150,000
120m² Superficie de terreno
120m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: En construcción","Urban Roma, proyecto de 9 departamentos que tiene como fachada una casa catalogada. PH de dos niveles con Roof garden privado, 120m2 más 60m2 de Roof garden privado, 2 recámaras, la principal con vestidor, 2 baños, 1/2 baño para visitas, balcón, cocina integral abierta de muy buen tamaño, 2 lugares de estacionamiento, muy buenos acabados y se entregan totalmente terminados. Se ingresa por la planta alta en donde se encuentra el área social de sala-comedor, se conecta con roof garden privado de 60m2 y las recámaras están en la planta baja del PH para que tengan más privacidad. Todo con el diseño y estilo que estabas esperando!! El edificio cuenta con Roof Garden común. Se entrega en mayo 2017","/propiedades/ph-en-preventa-roma-norte-con-roof-garden-privado-52151360.html","totales","","Elevador(es) (1)
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Piso en el que se encuentra (5)
Número de departamentos (10)","2
			
					Recámaras","120 m²
			totales","_","queretaro","MN 7,150,000","Seguridad privada 
Cisterna 
Gas","PH en Preventa Roma Norte con Roof Garden Privado","_","_"
"Inmuebles24Item","Bodega(s) (1)
Sala de música y cine 
Salón de usos múltiples","","2
		
				Baños","Departamento en venta en Latitud Qro edificio A nivel 8 Fase 1- entrega octubre 2016 Departamento en venta en uno de los mejores desarrollos que han llegado a Queretaro de Arteaga. Por su ubicacion inmejorable a tan solo 5 min caminando del Centro de Queretaro de Arteaga. Departamento en 8o. nivel de 2 Recamaras sala de Tv (o alcoba) sala comedor cocina integral, 2 baños completos, cuarto de lavado y terraza panoramica (area interior : 98m2+ terraza). Se cuenta con amenidades como: -Lounge para adultos -Salon Usos Multiples -Ludoteca -Salon Adolecentes -GYM -Area para Mascotas -Jogging track -Area de asadores -Alberca Anticipo: $991,200. saldo a la entrega (octubre 2016)","Departamento
													
Precio Venta
																	
MN 3,550,000
112m² Superficie de terreno
112m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: En construcción","Departamento en venta en Latitud Qro edificio A nivel 8 Fase 1- entrega octubre 2016 Departamento en venta en uno de los mejores desarrollos que han llegado a Queretaro de Arteaga. Por su ubicacion inmejorable a tan solo 5 min caminando del Centro de Queretaro de Arteaga. Departamento en 8o. nivel de 2 Recamaras sala de Tv (o alcoba) sala comedor cocina integral, 2 baños completos, cuarto de lavado y terraza panoramica (area interior : 98m2+ terraza). Se cuenta con amenidades como: -Lounge para adultos -Salon Usos Multiples -Ludoteca -Salon Adolecentes -GYM -Area para Mascotas -Jogging track -Area de asadores -Alberca Anticipo: $991,200. saldo a la entrega (octubre 2016)","/propiedades/departamento-en-venta-latitud-queretaro-112-m2-51328299.html","totales","Estacionamiento de visitas","Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas","2
			
					Recámaras","112 m²
			totales","_","queretaro","MN 3,550,000","Gimnasio 
Seguridad privada 
Calentador de agua 
Área de Juegos Infantiles","Departamento en Venta Latitud Queretaro 112 m²","Constituyentes, Centro, Querétaro","_"
"Inmuebles24Item","","","1
		
				Baño","Excelente oportinidad diversos modelos y precios de departamentos pueden tener de 1 a 3 recamaras, con opción a cuarto de servicio, 3 baños completos, 2 medios baños, cocina integral, espacio de sala comedor y vestidor.Aparta la tuya ya.Precios desde $2'450,000.00","Departamento
													
Precio Venta
																	
MN 2,450,000
63m² Superficie de terreno
60m² Superficie construída
1 recamara
1 Baño
Antigüedad: A estrenar","Excelente oportinidad diversos modelos y precios de departamentos pueden tener de 1 a 3 recamaras, con opción a cuarto de servicio, 3 baños completos, 2 medios baños, cocina integral, espacio de sala comedor y vestidor.Aparta la tuya ya.Precios desde $2'450,000.00","/propiedades/oportunidad-departamentos-en-venta-cercanos-al-centro-52019936.html","construidos","","","1
			
					recamara","_","_","queretaro","MN 2,450,000","","Oportunidad Departamentos en Venta Cercanos Al Centro de Qro","Av. Constituyentes Oriente, Mercurio, Querétaro","_"
"Inmuebles24Item","Salón de Fiestas 
Salón de usos múltiples","","2
		
				Baños","Hermosos departamentos en preventa en lo mas alto de Cumbres de Juriquilla con espectaculares vistas al campo de golf al lago y a la ciudad de Querétaro departamentos desde 110m2 hasta 140m2, sala, comedor, cocina equipada, 2 y 3 recámaras, la recámara principal con baño y vestidor, 2 y 3 lugares de estacionamiento, con amenidades como, piscina tipo resort con chapoteadero y fuentes, asoleaderos con camastros, jardines, juegos infantiles con tirolesa, gym, scack bar, cancha de pádel, tenis con explanada, salón de fiestas con servicios y cocina, salón de usos múltiples,control de acceso con caseta de vigilancia. (ENTREGA JUNIO 2018)","Departamento
													
Precio Venta
																	
MN 2,125,000
110m² Superficie de terreno
110m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: En construcción","Hermosos departamentos en preventa en lo mas alto de Cumbres de Juriquilla con espectaculares vistas al campo de golf al lago y a la ciudad de Querétaro departamentos desde 110m2 hasta 140m2, sala, comedor, cocina equipada, 2 y 3 recámaras, la recámara principal con baño y vestidor, 2 y 3 lugares de estacionamiento, con amenidades como, piscina tipo resort con chapoteadero y fuentes, asoleaderos con camastros, jardines, juegos infantiles con tirolesa, gym, scack bar, cancha de pádel, tenis con explanada, salón de fiestas con servicios y cocina, salón de usos múltiples,control de acceso con caseta de vigilancia. (ENTREGA JUNIO 2018)","/propiedades/pre-venta-hermosos-departamentos-en-juriquilla-52039098.html","totales","","","2
			
					Recámaras","110 m²
			totales","_","queretaro","MN 2,125,000","Gimnasio 
Área de Juegos Infantiles","Pre - Venta Hermosos Departamentos en Juriquilla Querétaro","_","_"
"Inmuebles24Item","","","1
		
				Baño","Excelente proyecto en preventa el cual tiene en PB área de locales comerciales, 1er nivel planta de oficinas y a partir del 2 nivel departamentos. Departamento: 604 Ubicado en 6o. nivel, 4 departamentos por piso en edificio de 6 niveles. superficie de 70m2-1 recámaras-1.5 baños-cocina equipada y barra de granito-área de lavado-2 lugares de estacionamiento-roof garden de 47.37m2. Elevador y vigilancia Fecha de entrega Abril 2018","Departamento
													
Precio Venta
																	
MN 4,975,000
70m² Superficie de terreno
70m² Superficie construída
1 recamara
1 Baño
1 Medio baño
2 Estacionamientos
Antigüedad: En construcción","Excelente proyecto en preventa el cual tiene en PB área de locales comerciales, 1er nivel planta de oficinas y a partir del 2 nivel departamentos. Departamento: 604 Ubicado en 6o. nivel, 4 departamentos por piso en edificio de 6 niveles. superficie de 70m2-1 recámaras-1.5 baños-cocina equipada y barra de granito-área de lavado-2 lugares de estacionamiento-roof garden de 47.37m2. Elevador y vigilancia Fecha de entrega Abril 2018","/propiedades/queretaro-departamento-en-venta-52036187.html","totales","","Elevador(es) (1)
Cocina integral","1
			
					recamara","70 m²
			totales","_","queretaro","MN 4,975,000","","Querétaro, Departamento en Venta","Querétaro, Roma Norte, Cuauhtémoc","_"
"Inmuebles24Item","","","2
		
				Baños","Excelente proyecto en preventa el cual tiene en PB área de locales comerciales, 1er nivel planta de oficinas y a partir del 2 nivel departamentos. Departamento: 502 Ubicado en 5o. nivel, 4 departamentos por piso en edificio de 6 niveles. superficie de 91m2-2 recámaras-2.5 baños-cocina equipada y barra de granito-área de lavado-2 lugares de estacionamiento. Elevador y vigilancia Fecha de entrega Abril 2018","Departamento
													
Precio Venta
																	
MN 5,050,000
91m² Superficie de terreno
91m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: En construcción","Excelente proyecto en preventa el cual tiene en PB área de locales comerciales, 1er nivel planta de oficinas y a partir del 2 nivel departamentos. Departamento: 502 Ubicado en 5o. nivel, 4 departamentos por piso en edificio de 6 niveles. superficie de 91m2-2 recámaras-2.5 baños-cocina equipada y barra de granito-área de lavado-2 lugares de estacionamiento. Elevador y vigilancia Fecha de entrega Abril 2018","/propiedades/queretaro-departamento-en-venta-52036227.html","totales","","Elevador(es) (1)
Cocina integral","2
			
					Recámaras","91 m²
			totales","_","queretaro","MN 5,050,000","","Querétaro, Departamento en Venta","Querétaro, Roma Norte, Cuauhtémoc","_"
"Inmuebles24Item","","","2
		
				Baños","Excelente proyecto en preventa el cual tiene en PB área de locales comerciales, 1er nivel planta de oficinas y a partir del 2 nivel departamentos. Departamento: 602 Ubicado en 6o. nivel, 4 departamentos por piso en edificio de 6 niveles. superficie de 115.5m2-2 recámaras-2.5 baños-cocina equipada y barra de granito-área de lavado-2 lugares de estacionamiento-roof garden de 35m2. Elevador y vigilancia Fecha de entrega Abril 2018","Departamento
													
Precio Venta
																	
MN 6,975,000
115m² Superficie de terreno
115m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: En construcción","Excelente proyecto en preventa el cual tiene en PB área de locales comerciales, 1er nivel planta de oficinas y a partir del 2 nivel departamentos. Departamento: 602 Ubicado en 6o. nivel, 4 departamentos por piso en edificio de 6 niveles. superficie de 115.5m2-2 recámaras-2.5 baños-cocina equipada y barra de granito-área de lavado-2 lugares de estacionamiento-roof garden de 35m2. Elevador y vigilancia Fecha de entrega Abril 2018","/propiedades/queretaro-departamento-en-venta-52036248.html","totales","","Elevador(es) (1)
Cocina integral","2
			
					Recámaras","115 m²
			totales","_","queretaro","MN 6,975,000","","Querétaro, Departamento en Venta","Querétaro, Roma Norte, Cuauhtémoc","_"
"Inmuebles24Item","","","3
		
				Baños","Amor y pasión por la vida. Belvedere es un concepto residencial, glamoroso y único. Ubicado en el exclusivo desarrollo residencial y campo de golf Zibatá Querétaro, dentro del Fraccionamiento Cardón. Con vistas al Valle de Amazcala y al Green, hoyo 11. Rodeado de naturaleza, confort y entorno vanguardista bajo un concepto de arquitectura boutique. Sobre una superficie total de 3,676.52 m2, se proyecta un desarrollo habitacional de 40 departamentos y 8 pent-houses distribuidos en 4 torres de 6 pisos. Contará con un Town Center concentrará una serie de servicios como bancos, tiendas, oficinas, restaurantes, cafés, boutiques, galerías y mucho más para satisfacer todas las necesidades de los residentes y reducir tiempos de traslado en el automóvil. Estará en torno al lago central de aproximadamente 9 hectáreas de superficie rodeado por una red de paseos peatonales, parques urbanos y plazas con restaurantes-terrazas, tiendas y otras alternativas de esparcimiento que lo harán el lugar ideal para de convivencia y tendrá un área de 100 hectáreas. En el lago podrán realizarse actividades de canotaje y kayak, además, abrirá la posibilidad a otras actividades que refuercen los lazos comunitarios. Precios desde $2,900,000.00","Departamento
													
Precio Venta
																	
MN 2,900,000
172m² Superficie de terreno
147m² Superficie construída
3 Recámaras
3 Baños
1 Medio baño
Antigüedad: En construcción","Amor y pasión por la vida. Belvedere es un concepto residencial, glamoroso y único. Ubicado en el exclusivo desarrollo residencial y campo de golf Zibatá Querétaro, dentro del Fraccionamiento Cardón. Con vistas al Valle de Amazcala y al Green, hoyo 11. Rodeado de naturaleza, confort y entorno vanguardista bajo un concepto de arquitectura boutique. Sobre una superficie total de 3,676.52 m2, se proyecta un desarrollo habitacional de 40 departamentos y 8 pent-houses distribuidos en 4 torres de 6 pisos. Contará con un Town Center concentrará una serie de servicios como bancos, tiendas, oficinas, restaurantes, cafés, boutiques, galerías y mucho más para satisfacer todas las necesidades de los residentes y reducir tiempos de traslado en el automóvil. Estará en torno al lago central de aproximadamente 9 hectáreas de superficie rodeado por una red de paseos peatonales, parques urbanos y plazas con restaurantes-terrazas, tiendas y otras alternativas de esparcimiento que lo harán el lugar ideal para de convivencia y tendrá un área de 100 hectáreas. En el lago podrán realizarse actividades de canotaje y kayak, además, abrirá la posibilidad a otras actividades que refuercen los lazos comunitarios. Precios desde $2,900,000.00","/propiedades/preventa-departamentos-zibata-cardon-celvedere-51909791.html","construidos","","Elevador(es) (1)
Alberca 
Centros Comerciales Cercanos 
Cocina integral 
Estado de conservación (Excelente)
Número de departamentos (48)","3
			
					Recámaras","_","_","queretaro","MN 2,900,000","Gimnasio 
Aire acondicionado 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Preventa Departamentos, Zibata - Cardon - Belvedere","VALLE DE CASSIS, Fraccionamiento Zibatá, El Marqués","_"
"Inmuebles24Item","Bodega(s) (1)
Estudio 
Salón de Fiestas 
Salón de usos múltiples 
Cuarto de TV","","3
		
				Baños","PRE-VENTA LUJOSOS DEPARTAMENTOS, COTO CLUB PRIVADO VIG 24 HRS, CASA CLUB CON ALBERCA TECHADA, SALON DE FIESTAS, CANCHAS, JUEGOS PARA NIÑOS, CONSTA DE 3 RECAMARAS, SALA DE TV. BALCON, COCINA INTEGRAL, CUARTO DE SERVICIO, DOS LUGARES DE ESTACIONAMIENTO TECHADOS, BODEGA, ELEVADOR, AREAS VERDES.","Departamento
													
Precio Venta
																	
MN 3,500,000
170m² Superficie de terreno
170m² Superficie construída
3 Recámaras
3 Baños
2 Estacionamientos
Antigüedad: A estrenar","PRE-VENTA LUJOSOS DEPARTAMENTOS, COTO CLUB PRIVADO VIG 24 HRS, CASA CLUB CON ALBERCA TECHADA, SALON DE FIESTAS, CANCHAS, JUEGOS PARA NIÑOS, CONSTA DE 3 RECAMARAS, SALA DE TV. BALCON, COCINA INTEGRAL, CUARTO DE SERVICIO, DOS LUGARES DE ESTACIONAMIENTO TECHADOS, BODEGA, ELEVADOR, AREAS VERDES.","/propiedades/milenio-iii-lujosos-departamentos-en-condominio-51391463.html","totales","Asador 
Estacionamiento de visitas","Elevador(es) (1)
Chimenea 
Alberca 
Cuartos de servicio 
Jacuzzi 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Estado de conservación (Excelente)","3
			
					Recámaras","170 m²
			totales","_","queretaro","MN 3,500,000","Gimnasio 
Línea telefónica 
Aire acondicionado 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas 
Calefacción","Milenio III Lujosos Departamentos en Condominio Privado con Casa Club","SENDA, Fraccionamiento Milenio , Querétaro","_"
"Inmuebles24Item","Sala de música y cine 
Salón de usos múltiples","","1
		
				Baño","Hermosos departamentos en dos torres residenciales ubicados en el Distrito Piamonte, próximamente la mejor comunidad planeada en Querétaro. Cuentan con una recámara, 1 baño completo, cocina y agradable estancia con bellas vistas a la Reserva Ecológica o a la Ciudad de Querétaro. En cada torre residencial encontramos rooftop con amenidades deportivas como alberca, jacuzzi, gimnasio, yoga y pilates. El desarrollo cuenta también con salón de usos múltiples, agradables y abundantes áreas verdes, asadores, área de niños, ludoteca, sky lounge, centro de negocios, cine mediateca, biblioteca de objetos y cuarto de música.DE142 C*20*GF","Departamento
													
Precio Venta
																	
MN 2,108,132
57m² Superficie de terreno
57m² Superficie construída
1 recamara
1 Baño
1 estacionamiento
Antigüedad: A estrenar","Hermosos departamentos en dos torres residenciales ubicados en el Distrito Piamonte, próximamente la mejor comunidad planeada en Querétaro. Cuentan con una recámara, 1 baño completo, cocina y agradable estancia con bellas vistas a la Reserva Ecológica o a la Ciudad de Querétaro. En cada torre residencial encontramos rooftop con amenidades deportivas como alberca, jacuzzi, gimnasio, yoga y pilates. El desarrollo cuenta también con salón de usos múltiples, agradables y abundantes áreas verdes, asadores, área de niños, ludoteca, sky lounge, centro de negocios, cine mediateca, biblioteca de objetos y cuarto de música.DE142 C*20*GF","/propiedades/departamento-en-venta-monte-miranda-de142-52149291.html","totales","Asador","Elevador(es) (1)
Alberca 
Jacuzzi 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Estado de conservación (Bueno)
Número de departamentos (22)","1
			
					recamara","57 m²
			totales","_","queretaro","MN 2,108,132","Gimnasio 
Seguridad privada 
Área de Juegos Infantiles","Departamento en Venta - Monte Miranda - De142","Av. Paseo Monte Miranda, San Isidro Miranda, El Marqués","_"
"Inmuebles24Item","","","1
		
				Baño","Bonito departamento con excelente vista , cocina equipada, baño completo, amplios espacios, forma de pago solo contado","Departamento
													
Precio Venta
																	
MN 1,100,000
90m² Superficie de terreno
90m² Superficie construída
1 recamara
1 Baño
1 estacionamiento
Antigüedad: A estrenar","Bonito departamento con excelente vista , cocina equipada, baño completo, amplios espacios, forma de pago solo contado","/propiedades/departamento-en-tequisquiapan-52147048.html","totales","","","1
			
					recamara","90 m²
			totales","_","queretaro","MN 1,100,000","","Departamento en Tequisquiapan","_","_"
"Inmuebles24Item","Sala de música y cine 
Salón de Fiestas 
Salón de usos múltiples","","1
		
				Baño","Hermoso y exclusivo departamento amueblado! 2 recamaras, 2 baños completos, cocina equipada con lavajillas, sala con mueble de madera y barra de granito negro, con 6 bancos. Aire acondicionado y calefacción. Equipado con persianas blockout y persianas translucidas. En el patio y pasillos exteriores: cancel de tres hojas divisorio a fachada poniente, dos ventanas abatibles en fachada norte, cancel de cuatro hojas en colindancia aires acondicionados y vecino oriente. Tiene 3 cajones de estacionamiento, cercano a escuelas, centros comerciales en una de las zonas mas exclusivas y céntricas de Querétaro. Vista panorámica, aire acondicionado y calefacción. Alberca, Sala de Cine, Bar, Lobby, Centro de Negocios, área de juegos para niños, vigilancia 24 horas. Incluye mantenimiento en renta. EXCELENTE OPORTUNIDAD!!! Haga Cita! VISITE NUESTRA PÁGINA: www.gcabienesraices.com","Departamento
													
Precio Venta
																	
MN 4,650,000Precio Renta
																	
MN 25,000
156m² Superficie de terreno
156m² Superficie construída
2 Recámaras
1 Baño
3 Estacionamientos
Antigüedad: 2 años","Hermoso y exclusivo departamento amueblado! 2 recamaras, 2 baños completos, cocina equipada con lavajillas, sala con mueble de madera y barra de granito negro, con 6 bancos. Aire acondicionado y calefacción. Equipado con persianas blockout y persianas translucidas. En el patio y pasillos exteriores: cancel de tres hojas divisorio a fachada poniente, dos ventanas abatibles en fachada norte, cancel de cuatro hojas en colindancia aires acondicionados y vecino oriente. Tiene 3 cajones de estacionamiento, cercano a escuelas, centros comerciales en una de las zonas mas exclusivas y céntricas de Querétaro. Vista panorámica, aire acondicionado y calefacción. Alberca, Sala de Cine, Bar, Lobby, Centro de Negocios, área de juegos para niños, vigilancia 24 horas. Incluye mantenimiento en renta. EXCELENTE OPORTUNIDAD!!! Haga Cita! VISITE NUESTRA PÁGINA: www.gcabienesraices.com","/propiedades/departamento-venta-amueblado-central-park-queretaro-52147770.html","totales","Estacionamiento de visitas","Amueblado 
Elevador(es) (1)
Alberca 
Jacuzzi 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Acceso discapacitados 
Acceso tercera edad 
Estado de conservación (Excelente)
M² de jardín (2000)
Piso en el que se encuentra (2)
Ubicación (Frente)","2
			
					Recámaras","156 m²
			totales","_","queretaro","MN 4,650,000","Gimnasio 
Aire acondicionado 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas 
Calefacción","Departamento Venta, Amueblado, Central Park, Querétaro","Bernardo Quintana Sur 7800, Centro Sur, Querétaro","_"
"Inmuebles24Item","","","3
		
				Baños","DEPARTAMENTO con Acabados excelentes,cuenta con tres recamaras , 3 1/2 baños, sala de televisión, cuarto de servicio, terraza, Casa Club con alberca y jardin, Fraccionamiento con vigilancia, cochera techada,","Departamento
													
Precio Venta
																	
MN 4,500,000
290m² Superficie de terreno
290m² Superficie construída
3 Recámaras
3 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: de 5 a 10 años","DEPARTAMENTO con Acabados excelentes,cuenta con tres recamaras , 3 1/2 baños, sala de televisión, cuarto de servicio, terraza, Casa Club con alberca y jardin, Fraccionamiento con vigilancia, cochera techada,","/propiedades/1-departamento-exclusivo-en-juriquilla-en-venta-51207791.html","totales","","Alberca","3
			
					Recámaras","290 m²
			totales","_","queretaro","MN 4,500,000","","1 - Departamento Exclusivo en Juriquilla en Venta","_","_"
"Inmuebles24Item","","","1
		
				Baño","LA CASA VALE POR SU TERRENO Y UBICACIÓNIDEAL PARA REMODELACIÓN250 M2 DE TERRENOCASA DE UNA PLANTACONSERVACIÓN REGULAR2 RECAMARASESTUDIO O SALA DE T.V1 BAÑO COMPLETOÁREA DE LAVADOCISTERNAGAS ESTACIONARIOESTACIONAMIENTO PARA 5 AUTOS","Departamento
													
Precio Venta
																	
MN 1,570,000
250m² Superficie de terreno
74m² Superficie construída
2 Recámaras
1 Baño
1 Medio baño
5 Estacionamientos
Antigüedad: de 20 a 50 años","LA CASA VALE POR SU TERRENO Y UBICACIÓN
IDEAL PARA REMODELACIÓN
 250 M2 DE TERRENO
CASA DE UNA PLANTA
CONSERVACIÓN REGULAR
2 RECAMARAS
ESTUDIO O SALA DE T.V
1 BAÑO COMPLETO
ÁREA DE LAVADO
CISTERNA
GAS ESTACIONARIO
ESTACIONAMIENTO PARA 5 AUTOS","/propiedades/excelente-ubicacion-colinas-del-cimatario-52144867.html","construidos","","Centros Comerciales Cercanos 
Escuelas Cercanas","2
			
					Recámaras","_","_","queretaro","MN 1,570,000","","Excelente Ubicación Colinas del Cimatario","_","_"
"Inmuebles24Item","","","2
		
				Baños","BUENA UBICACION, CONDOMINIO CERRADO, CUENTA CON UN PATIO GRANDE EN LA PARTE DE ATRAS.","Departamento
													
Precio Venta
																	
MN 450,000
79m² Superficie de terreno
79m² Superficie construída
2 Recámaras
2 Baños
1 estacionamiento
Antigüedad: de 10 a 20 años","BUENA UBICACION, CONDOMINIO CERRADO, CUENTA CON UN PATIO GRANDE EN LA PARTE DE ATRAS.","/propiedades/departamento-planta-baja-52001916.html","totales","","Escuelas Cercanas 
Cocina integral 
Estado de conservación (Regular)
Ubicación (Frente)","2
			
					Recámaras","79 m²
			totales","_","queretaro","MN 450,000","Calentador de agua 
Gas","Departamento Planta Baja","AVENIDA BELEN, Jardines de Villas de Santiago, Querétaro","_"
