"_type","ambientes","areas_sociales","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","mycity","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","","","2
		
				Baños","MAGNIFICO PROYECTO DE DEPARTAMENTOS EN ZONA PRIVILEGIADA AL SUR DE LA CIUDAD59 UNIDADES DE DIFERENTES MEDIDAS ESTE DEPARTAMENTO ESTA EN EL PRIMERO PISODE 116.84 M2CLAVE SAI: 03-DV-6106 Operación : Venta Tipo : Departamentos Zona : Zona Sur Colonia : Ciudad Satélite Terreno : 116 m2. Construcción : 116 m2. Frente : 8 m. Plantas : 1 Recámaras : 3 Baños : 2 Edad : 0HERMOSO DEPARTAMENTO  MEDIO BAÑO DE VISITAS SALA COMEDOR COCINA BAÑO COMPLETO DE VISITAS Y COMPARTEN LAS 2 RECAMARAS 2 RECAMARASRECAMARA PRINCIPAL CON BAÑO VESTIDOR TERRAZA","Departamento
													
Precio Venta
																	
MN 2,700,000
116m² Superficie de terreno
116m² Superficie construída
3 Recámaras
2 Baños
Antigüedad: A estrenar","MAGNIFICO PROYECTO DE DEPARTAMENTOS EN ZONA PRIVILEGIADA AL SUR DE LA CIUDAD59 UNIDADES DE DIFERENTES MEDIDAS ESTE DEPARTAMENTO ESTA EN EL PRIMERO PISODE 116.84 M2CLAVE SAI: 03-DV-6106 Operación : Venta Tipo : Departamentos Zona : Zona Sur Colonia : Ciudad Satélite Terreno : 116 m2. Construcción : 116 m2. Frente : 8 m. Plantas : 1 Recámaras : 3 Baños : 2 Edad : 0HERMOSO DEPARTAMENTO  MEDIO BAÑO DE VISITAS SALA COMEDOR COCINA BAÑO COMPLETO DE VISITAS Y COMPARTEN LAS 2 RECAMARAS 2 RECAMARASRECAMARA PRINCIPAL CON BAÑO VESTIDOR TERRAZA","/propiedades/magnifico-proyecto-de-departamentos-en-zona-51724491.html","totales","","","3
			
					Recámaras","116 m²
			totales","_","leon","MN 2,700,000","","Magnifico Proyecto de Departamentos en Zona Privilegiada Al Sur de La Ciudad","ciudad satelite, Ciudad Satélite, Monterrey","_"
"Inmuebles24Item","","","1
		
				Baño","MAGNIFICO PROYECTO DE DEPARTAMENTOS EN ZONA PRIVILEGIADA AL SUR DE LA CIUDAD59 UNIDADES DE DIFERENTES MEDIDAS 11 LOFTSDE 80 M2 EN PLANTA BAJA CLAVE SAI: 03-DV-6105     Operación : Venta Tipo : Departamentos Zona : Zona Sur Colonia : Ciudad Satélite Terreno : 80 m2. Construcción : 80 m2. Frente : 5 m. Plantas : 2 Recámaras : 1 Baños : 1 1/2 Edad : 0HERMOSO LOFTSPRIMER PISO  MEDIO BAÑO DE VISITAS COCINA SALA COMEDOR SEGUNDO PISO RECAMARA CON BAÑO VESTIDOR","Departamento
													
Precio Venta
																	
MN 1,800,000
80m² Superficie de terreno
80m² Superficie construída
1 recamara
1 Baño
1 Medio baño
Antigüedad: A estrenar","MAGNIFICO PROYECTO DE DEPARTAMENTOS EN ZONA PRIVILEGIADA AL SUR DE LA CIUDAD59 UNIDADES DE DIFERENTES MEDIDAS 11 LOFTSDE 80 M2 EN PLANTA BAJA CLAVE SAI: 03-DV-6105     Operación : Venta Tipo : Departamentos Zona : Zona Sur Colonia : Ciudad Satélite Terreno : 80 m2. Construcción : 80 m2. Frente : 5 m. Plantas : 2 Recámaras : 1 Baños : 1 1/2 Edad : 0HERMOSO LOFTSPRIMER PISO  MEDIO BAÑO DE VISITAS COCINA SALA COMEDOR SEGUNDO PISO RECAMARA CON BAÑO VESTIDOR","/propiedades/magnifico-proyecto-de-departamentos-en-zona-51724492.html","totales","","","1
			
					recamara","80 m²
			totales","_","leon","MN 1,800,000","","Magnifico Proyecto de Departamentos en Zona Privilegiada Al Sur de La Ciudad","CIUDAD SATELITE, Ciudad Satélite, Monterrey","_"
"Inmuebles24Item","","","_","Informes al  - Departamentos en Venta en Roberto Garza Sada, San Pedro, Garza García, N.L.Es un conjunto Departamental con solo 12 Residencias de lujo en 9 Niveles con Dimensiones desde 335 m2 hasta 800m2; Planes de Venta solo de Contado con un anticipo 25% y el resto a 18 meses.Se entregan en obra blanca.*Los precios varían desde $ hasta $","Departamento
													
Precio Venta
																	
MN 15,000,000
Loft
Antigüedad: En construcción","Informes al Ver datos - Departamentos en Venta en Roberto Garza Sada, San Pedro, Garza García, N.L.Es un conjunto Departamental con solo 12 Residencias de lujo en 9 Niveles con Dimensiones desde 335 m2 hasta 800m2; Planes de Venta solo de Contado con un anticipo 25% y el resto a 18 meses.Se entregan en obra blanca.*Los precios varían desde $Ver datos hasta $Ver datos","/propiedades/saint-moritz-residences-departamentos-en-venta-en-52114894.html","construidos","","","_","_","_","leon","MN 15,000,000","","Saint Moritz Residences, Departamentos en Venta en Roberto Garza Sada","_","_"
"Inmuebles24Item","","","_","DEPARTAMENTOS DE LUJO A LA ORILLA DEL MAR, PRIMERA TORRE RESIDENCIAL EN EL MUNDO QUE OFRECE ELEVADOR ROBOTIZADO EL CUAL TRANSPORTA A LOS RESIDENTES EN SUS CARROS HASTA LA PUERTA A SUS DEPARTAMENTOS. TAMBIEN CUENTA CON ALBERCA EN SUS TERRAZAS DE 15 M2, ELEVADOR Y COCINAS EQUIPADAS CON LO ULTIMO EN TECNOLOGIA.","Departamento
													
Precio Venta
																	
U$D 7,000,000
930m² Superficie de terreno
6 Recámaras
4 Estacionamientos","DEPARTAMENTOS DE LUJO A LA ORILLA DEL MAR, PRIMERA TORRE RESIDENCIAL EN EL MUNDO QUE OFRECE ELEVADOR ROBOTIZADO EL CUAL TRANSPORTA A LOS RESIDENTES EN SUS CARROS HASTA LA PUERTA A SUS DEPARTAMENTOS. TAMBIEN CUENTA CON ALBERCA EN SUS TERRAZAS DE 15 M2, ELEVADOR Y COCINAS EQUIPADAS CON LO ULTIMO EN TECNOLOGIA.","/propiedades/departamentos-de-lujo-miami-51874161.html","totales","","","6
			
					Recámaras","930 m²
			totales","_","leon","U$D 7,000,000","","Departamentos de Lujo Miami","_","_"
"Inmuebles24Item","","","_","EXTRAORDINARIOS DEPARTAMENTOS A LA ORILLA DEL MAR.","Departamento
													
Precio Venta
																	
U$D 4,804,000
700m² Superficie de terreno","EXTRAORDINARIOS DEPARTAMENTOS A LA ORILLA DEL MAR.","/propiedades/extraordinarios-departamentos-51874162.html","totales","","","_","700 m²
			totales","_","leon","U$D 4,804,000","","Extraordinarios Departamentos","_","_"
"Inmuebles24Item","","","_","MODERNOS DEPARTAMENTOS A LA ORILLA DEL MAR CON EXCELENTES ACABADOS DE LUJO.","Departamento
													
Precio Venta
																	
U$D 2,027,000
300m² Superficie de terreno","MODERNOS DEPARTAMENTOS A LA ORILLA DEL MAR CON EXCELENTES ACABADOS DE LUJO.","/propiedades/modernos-departamentos-51874163.html","totales","","","_","300 m²
			totales","_","leon","U$D 2,027,000","","Modernos Departamentos","_","_"
"Inmuebles24Item","","","2
		
				Baños","ID:, Torre Nueva Ultimo Departamentos de 95 m2 con 2 recamaras, totalmente terminados, con dos cajones de estacionamiento, sky lounge, gym equipado, terraza, jardín con área recreativa, 3 niveles de estacionamiento, 2 elevadores alta velocidad, acceso controlado al edificio, vista panorámica, excelente ubicación a 1 minuto de miravalle. Ademas 1 PH DE 135.99 MTS MAS 99.89 MTS DE TERRAZA EN $4´700,000 PESOS (no incluye cocina, climas, ni closet) Excelente opcion. Preguntar por Karina Garza.","Departamento
													
Precio Venta
																	
MN 2,490,000
95m² Superficie de terreno
95m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos","ID:Ver datos, Torre Nueva Ultimo Departamentos de 95 m2 con 2 recamaras, totalmente terminados, con dos cajones de estacionamiento, sky lounge, gym equipado, terraza, jardín con área recreativa, 3 niveles de estacionamiento, 2 elevadores alta velocidad, acceso controlado al edificio, vista panorámica, excelente ubicación a 1 minuto de miravalle. Ademas 1 PH DE 135.99 MTS MAS 99.89 MTS DE TERRAZA EN $4´700,000 PESOS (no incluye cocina, climas, ni closet) Excelente opcion. Preguntar por Karina Garza.","/propiedades/departamento-en-venta-en-san-jeronimo-51228168.html","totales","","","2
			
					Recámaras","95 m²
			totales","_","leon","MN 2,490,000","","Departamento en Venta en San Jerónimo","_","_"
"Inmuebles24Item","","","_","ID:, . Preguntar por Adrian Galindo.","Departamento
													
Precio Venta
																	
MN 10,500,000
350m² Superficie de terreno
350m² Superficie construída
3 Recámaras
3 Estacionamientos","ID:Ver datos, . Preguntar por Adrian Galindo.","/propiedades/departamento-en-venta-en-san-pedro-garza-garcia-51228212.html","totales","","","3
			
					Recámaras","350 m²
			totales","_","leon","MN 10,500,000","","Departamento en Venta en San Pedro Garza García","_","_"
"Inmuebles24Item","","","_","TORRES DE LUJO DE 53 PISOS A LA ORILLA DEL MAR, CON ALBERCAS, JARDINES, RESTAURANTES, BAR, BILLAR, GYM. SPA, ETC. CADA DEPARTAMENTO CUENTA CON TERRAZA PRIVADA.","Departamento
													
Precio Venta
																	
U$D 380,900
236m² Superficie de terreno
4 Recámaras","TORRES DE LUJO DE 53 PISOS A LA ORILLA DEL MAR, CON ALBERCAS, JARDINES, RESTAURANTES, BAR, BILLAR, GYM. SPA, ETC. CADA DEPARTAMENTO CUENTA CON TERRAZA PRIVADA.","/propiedades/departamentos-en-miami-51874160.html","totales","","","4
			
					Recámaras","236 m²
			totales","_","leon","U$D 380,900","","Departamentos en Miami","_","_"
"Inmuebles24Item","","","_","ID:, Exclusivos departamentos  y oficinas con alta seguridad. Cuenta con acabadoscon la mejor calidad y diseños únicos. Amenidades que ofrecen una vida de lujo,comodidad ys eguridad. Cuenta con vistas espectaculares hacia Club Campestre, Cero de la Silla, La Huasteca y Sierra Madre.Departamentos desde 525 m2 hasta 685 m2, desde $ 2,406,000 mdd hasta 3,117,000 mdd.Oficinas desde 372 m2 hasta 534 m2, desde $1,497,000 mdd hasta $ $2,249,000 mdd.. Preguntar por Karina Garza (Proyectos).","Departamento
													
Precio Venta
																	
MN 37,375,000
3 Recámaras","ID:Ver datos, Exclusivos departamentos  y oficinas con alta seguridad. Cuenta con acabadoscon la mejor calidad y diseños únicos. Amenidades que ofrecen una vida de lujo,comodidad ys eguridad. Cuenta con vistas espectaculares hacia Club Campestre, Cero de la Silla, La Huasteca y Sierra Madre.Departamentos desde 525 m2 hasta 685 m2, desde $ 2,406,000 mdd hasta 3,117,000 mdd.Oficinas desde 372 m2 hasta 534 m2, desde $1,497,000 mdd hasta $ $2,249,000 mdd.. Preguntar por Karina Garza (Proyectos).","/propiedades/departamento-en-venta-en-san-pedro-garza-garcia-51228123.html","construidos","","","3
			
					Recámaras","_","_","leon","MN 37,375,000","","Departamento en Venta en San Pedro Garza García","_","_"
"Inmuebles24Item","","","3
		
				Baños","ID:, Exclusivo proyecto en preventa de solo 15 deptos de lujo ubicados en zona privilegiada que te ofrece exclusividad y privacidad. Preguntar por Rosy Garcia-Padilla.","Departamento
													
Precio Venta
																	
MN 9,500,000
377m² Superficie de terreno
377m² Superficie construída
3 Recámaras
3 Baños
3 Estacionamientos","ID:Ver datos, Exclusivo proyecto en preventa de solo 15 deptos de lujo ubicados en zona privilegiada que te ofrece exclusividad y privacidad. Preguntar por Rosy Garcia-Padilla.","/propiedades/departamento-en-venta-en-residencial-chipinque-51228129.html","totales","","","3
			
					Recámaras","377 m²
			totales","_","leon","MN 9,500,000","","Departamento en Venta en Residencial Chipinque","_","_"
"Inmuebles24Item","","","2
		
				Baños","ID:, Depto. de lujo terminados llave en mano, espectaculares vistas a la sierra madre y valle, 4mil mts. de areas verdes, alberca con palapa equipada, salones de eventos y gym.. Preguntar por Adrian Galindo.","Departamento
													
Precio Venta
																	
MN 11,900,000
254m² Superficie de terreno
254m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos","ID:Ver datos, Depto. de lujo terminados llave en mano, espectaculares vistas a la sierra madre y valle, 4mil mts. de areas verdes, alberca con palapa equipada, salones de eventos y gym.. Preguntar por Adrian Galindo.","/propiedades/departamento-en-venta-en-bosques-del-valle-51228155.html","totales","","","2
			
					Recámaras","254 m²
			totales","_","leon","MN 11,900,000","","Departamento en Venta en Bosques del Valle","_","_"
"Inmuebles24Item","","","3
		
				Baños","ID:, Exclusivo departamento en o torre nueva y contemporanea con seguridad  las 24 hrs, cuenta con 3 recamaras con baño y vestidor, recibidor, sala, comedor, cocina, family, cto de servicio y amenidades como alberca, terrazas, asador, salon de eventos, gimnasio y sala de cine.. Preguntar por Lourdes Tirado.","Departamento
													
Precio Venta
																	
MN 9,000,000
325m² Superficie de terreno
325m² Superficie construída
3 Recámaras
3 Baños","ID:Ver datos, Exclusivo departamento en o torre nueva y contemporanea con seguridad  las 24 hrs, cuenta con 3 recamaras con baño y vestidor, recibidor, sala, comedor, cocina, family, cto de servicio y amenidades como alberca, terrazas, asador, salon de eventos, gimnasio y sala de cine.. Preguntar por Lourdes Tirado.","/propiedades/departamento-en-venta-en-valle-de-san-angel-51228065.html","totales","","","3
			
					Recámaras","325 m²
			totales","_","leon","MN 9,000,000","","Departamento en Venta en Valle de San Angel","_","_"
"Inmuebles24Item","","","3
		
				Baños","ID:, Moderno concepto entre arboles con arquitectura vanguardista diseñada por Landa Arquitectos. 49 departamentos, 4 penhouse, amplias areas verdes, vigilancia 24/7, monitoreo CCTV. y amenidades que harán de tu vida una estancia agradable y confortable. Departamentos desde 355 m2 hasta 419m2,  desde $12,800,000 hasta $14,600,000, se entrega en obra semi blanca con opción de acabados.. Preguntar por Karina Garza (Proyectos).","Departamento
													
Precio Venta
																	
MN 12,800,000
400m² Superficie de terreno
400m² Superficie construída
3 Recámaras
3 Baños
3 Estacionamientos","ID:Ver datos, Moderno concepto entre arboles con arquitectura vanguardista diseñada por Landa Arquitectos. 49 departamentos, 4 penhouse, amplias areas verdes, vigilancia 24/7, monitoreo CCTV. y amenidades que harán de tu vida una estancia agradable y confortable. Departamentos desde 355 m2 hasta 419m2,  desde $12,800,000 hasta $14,600,000, se entrega en obra semi blanca con opción de acabados.. Preguntar por Karina Garza (Proyectos).","/propiedades/departamento-en-venta-en-san-pedro-garza-garcia-51243470.html","totales","","","3
			
					Recámaras","400 m²
			totales","_","leon","MN 12,800,000","","Departamento en Venta en San Pedro Garza García","_","_"
"Inmuebles24Item","","","_","ID:, Exclusivos departamentos para habitar con estilo contemporáneo en donde se integra una sociedad enérgica a un proyecto de vida que avala tu bienestar.Departamentos  en preventa de 2 torres cada una incluye 49 deptos y 5 penthouse, deptos desde 341m2 hasta 706m2, con 3 recamaras + family, altura libre hasta 3.20mts, con amplias terrazas.Desde $12,353,664 m.n. hasta $ 26,832,104 m.n. Se  entregan en obra blanca.Cuenta con amenidades como: alberca climatizada, salón de usos múltiples, gimnasio, sala de tv- cine, medicare, y más. Adicionalmente cada departamento cuenta con  1 semana al año en un elegante departamento en Playa del Carmen.. Preguntar por Karina Garza (Proyectos).","Departamento
													
Precio Venta
																	
MN 12,353,664
3 Recámaras
3 Estacionamientos","ID:Ver datos, Exclusivos departamentos para habitar con estilo contemporáneo en donde se integra una sociedad enérgica a un proyecto de vida que avala tu bienestar.Departamentos  en preventa de 2 torres cada una incluye 49 deptos y 5 penthouse, deptos desde 341m2 hasta 706m2, con 3 recamaras + family, altura libre hasta 3.20mts, con amplias terrazas.Desde $12,353,664 m.n. hasta $ 26,832,104 m.n. Se  entregan en obra blanca.Cuenta con amenidades como: alberca climatizada, salón de usos múltiples, gimnasio, sala de tv- cine, medicare, y más. Adicionalmente cada departamento cuenta con  1 semana al año en un elegante departamento en Playa del Carmen.. Preguntar por Karina Garza (Proyectos).","/propiedades/departamento-en-venta-en-santa-engracia-51228120.html","construidos","","","3
			
					Recámaras","_","_","leon","MN 12,353,664","","Departamento en Venta en Santa Engracia","_","_"
